"Plot Title: Mseleni TC "
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20112167, SEN S/N: 20112167)","Coupler Detached (LGR S/N: 20112167)","Coupler Attached (LGR S/N: 20112167)","Host Connected (LGR S/N: 20112167)","End Of File (LGR S/N: 20112167)"
1,04/18/24 11:51:48,0.000,,,,
2,04/18/24 11:51:58,,Logged,,,
3,04/26/24 04:34:40,0.254,,,,
4,04/26/24 04:36:02,0.508,,,,
5,04/26/24 04:39:51,0.762,,,,
6,04/26/24 07:13:53,1.016,,,,
7,04/26/24 16:14:47,1.270,,,,
8,04/26/24 16:15:29,1.524,,,,
9,04/26/24 16:16:08,1.778,,,,
10,04/26/24 16:18:23,2.032,,,,
11,04/26/24 16:22:11,2.286,,,,
12,04/26/24 18:39:04,2.540,,,,
13,04/27/24 04:24:49,2.794,,,,
14,04/27/24 05:07:12,3.048,,,,
15,04/27/24 05:22:18,3.302,,,,
16,04/27/24 05:52:44,3.556,,,,
17,04/27/24 06:18:31,3.810,,,,
18,05/06/24 10:02:31,,,Logged,,
19,05/06/24 10:02:40,,,,Logged,
20,05/06/24 10:02:54,3.810,,,,Logged
