Plot Title: Mseleni TC ,,,,,,
#,"Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20112167, SEN S/N: 20112167)",Coupler Detached (LGR S/N: 20112167),Coupler Attached (LGR S/N: 20112167),Host Connected (LGR S/N: 20112167),End Of File (LGR S/N: 20112167)
504,02/01/23 03:18:36AM,126.492000000001,,,,
505,02/01/23 03:21:41AM,126.746000000001,,,,
506,02/01/23 03:24:12AM,127.000000000001,,,,
507,02/01/23 03:27:01AM,127.254000000001,,,,
508,02/01/23 03:30:36AM,127.508000000001,,,,
509,02/01/23 03:36:35AM,127.762000000001,,,,
510,02/01/23 03:47:25AM,128.016000000001,,,,
511,02/01/23 04:19:50AM,128.270000000001,,,,
512,02/03/23 07:27:58AM,128.524000000001,,,,
513,02/03/23 07:33:59AM,128.778000000001,,,,
514,02/03/23 07:44:20AM,129.032000000001,,,,
515,02/03/23 03:17:26PM,129.286000000001,,,,
516,02/03/23 03:18:42PM,129.540000000001,,,,
517,02/03/23 03:19:20PM,129.794000000001,,,,
518,02/03/23 03:20:11PM,130.048000000001,,,,
519,02/03/23 03:21:00PM,130.302000000001,,,,
520,02/03/23 03:22:04PM,130.556000000001,,,,
521,02/03/23 03:23:00PM,130.810000000001,,,,
522,02/03/23 03:23:48PM,131.064000000001,,,,
523,02/03/23 03:24:22PM,131.318000000001,,,,
524,02/03/23 03:25:00PM,131.572000000001,,,,
525,02/03/23 03:25:44PM,131.826000000001,,,,
526,02/03/23 03:26:33PM,132.080000000001,,,,
527,02/03/23 03:27:23PM,132.334000000001,,,,
528,02/03/23 03:28:27PM,132.588000000001,,,,
529,02/03/23 03:29:20PM,132.842000000001,,,,
530,02/03/23 03:30:14PM,133.096000000001,,,,
531,02/03/23 03:31:09PM,133.350000000001,,,,
532,02/03/23 03:32:03PM,133.604000000001,,,,
533,02/03/23 03:32:54PM,133.858000000001,,,,
534,02/03/23 03:33:53PM,134.112000000001,,,,
535,02/03/23 03:34:46PM,134.366000000001,,,,
536,02/03/23 03:35:40PM,134.620000000001,,,,
537,02/03/23 03:36:31PM,134.874000000001,,,,
538,02/03/23 03:37:35PM,135.128000000001,,,,
539,02/03/23 03:38:30PM,135.382000000001,,,,
540,02/03/23 03:39:31PM,135.636000000001,,,,
541,02/03/23 03:40:19PM,135.890000000001,,,,
542,02/03/23 03:40:54PM,136.144000000001,,,,
543,02/03/23 03:41:24PM,136.398000000001,,,,
544,02/03/23 03:41:51PM,136.652000000001,,,,
545,02/03/23 03:42:07PM,136.906000000001,,,,
546,02/03/23 03:42:22PM,137.160000000001,,,,
547,02/03/23 03:42:33PM,137.414000000001,,,,
548,02/03/23 03:42:43PM,137.668000000001,,,,
549,02/03/23 03:42:54PM,137.922000000001,,,,
550,02/03/23 03:43:06PM,138.176000000001,,,,
551,02/03/23 03:43:15PM,138.430000000001,,,,
552,02/03/23 03:43:26PM,138.684000000001,,,,
553,02/03/23 03:43:35PM,138.938000000001,,,,
554,02/03/23 03:43:46PM,139.192000000001,,,,
555,02/03/23 03:43:55PM,139.446000000001,,,,
556,02/03/23 03:44:06PM,139.700000000001,,,,
557,02/03/23 03:44:16PM,139.954000000001,,,,
558,02/03/23 03:44:30PM,140.208000000001,,,,
559,02/03/23 03:44:46PM,140.462000000001,,,,
560,02/03/23 03:45:08PM,140.716000000001,,,,
561,02/03/23 03:45:32PM,140.970000000001,,,,
562,02/03/23 03:46:01PM,141.224000000001,,,,
563,02/03/23 03:46:37PM,141.478000000001,,,,
564,02/03/23 03:47:31PM,141.732000000001,,,,
565,02/03/23 03:48:06PM,141.986000000001,,,,
566,02/03/23 03:48:43PM,142.240000000001,,,,
567,02/03/23 03:49:14PM,142.494,,,,
568,02/03/23 03:49:51PM,142.748,,,,
569,02/03/23 03:50:26PM,143.002,,,,
570,02/03/23 03:51:01PM,143.256,,,,
571,02/03/23 03:51:26PM,143.51,,,,
572,02/03/23 03:51:56PM,143.764,,,,
573,02/03/23 03:52:24PM,144.018,,,,
574,02/03/23 03:52:55PM,144.272,,,,
575,02/03/23 03:53:28PM,144.526,,,,
576,02/03/23 03:54:22PM,144.78,,,,
577,02/03/23 03:54:50PM,145.034,,,,
578,02/03/23 03:55:18PM,145.288,,,,
579,02/03/23 03:55:54PM,145.542,,,,
580,02/03/23 03:56:26PM,145.796,,,,
581,02/03/23 03:56:51PM,146.05,,,,
582,02/03/23 03:57:19PM,146.304,,,,
583,02/03/23 03:57:43PM,146.558,,,,
584,02/03/23 03:58:03PM,146.812,,,,
585,02/03/23 03:58:21PM,147.066,,,,
586,02/03/23 03:58:41PM,147.32,,,,
587,02/03/23 03:59:00PM,147.574,,,,
588,02/03/23 03:59:15PM,147.828,,,,
589,02/03/23 03:59:30PM,148.082,,,,
590,02/03/23 03:59:43PM,148.336,,,,
591,02/03/23 03:59:55PM,148.59,,,,
592,02/03/23 04:00:08PM,148.844,,,,
593,02/03/23 04:00:18PM,149.098,,,,
594,02/03/23 04:00:31PM,149.352,,,,
595,02/03/23 04:00:40PM,149.606,,,,
596,02/03/23 04:00:53PM,149.86,,,,
597,02/03/23 04:01:05PM,150.114,,,,
598,02/03/23 04:01:21PM,150.368,,,,
599,02/03/23 04:01:35PM,150.622,,,,
600,02/03/23 04:01:53PM,150.876,,,,
601,02/03/23 04:02:06PM,151.13,,,,
602,02/03/23 04:02:26PM,151.384,,,,
603,02/03/23 04:02:47PM,151.638,,,,
604,02/03/23 04:03:10PM,151.892,,,,
605,02/03/23 04:03:30PM,152.146,,,,
606,02/03/23 04:03:51PM,152.4,,,,
607,02/03/23 04:04:09PM,152.654,,,,
608,02/03/23 04:04:23PM,152.908,,,,
609,02/03/23 04:04:37PM,153.162,,,,
610,02/03/23 04:04:57PM,153.416,,,,
611,02/03/23 04:05:17PM,153.67,,,,
612,02/03/23 04:05:35PM,153.924,,,,
613,02/03/23 04:05:48PM,154.178,,,,
614,02/03/23 04:06:08PM,154.432,,,,
615,02/03/23 04:06:33PM,154.686,,,,
616,02/03/23 04:07:20PM,154.94,,,,
617,02/03/23 04:08:20PM,155.194,,,,
618,02/03/23 04:09:32PM,155.448,,,,
619,02/03/23 04:10:50PM,155.702,,,,
620,02/03/23 04:12:35PM,155.956,,,,
621,02/03/23 04:13:54PM,156.21,,,,
622,02/03/23 04:15:43PM,156.464,,,,
623,02/03/23 04:17:22PM,156.718,,,,
624,02/03/23 04:20:20PM,156.972,,,,
625,02/03/23 04:21:51PM,157.226,,,,
626,02/03/23 04:22:41PM,157.48,,,,
627,02/03/23 04:23:17PM,157.734,,,,
628,02/03/23 04:23:43PM,157.988,,,,
629,02/03/23 04:24:08PM,158.242,,,,
630,02/03/23 04:25:02PM,158.496,,,,
631,02/03/23 04:25:55PM,158.75,,,,
632,02/03/23 04:27:06PM,159.004,,,,
633,02/03/23 04:28:19PM,159.258,,,,
634,02/03/23 04:29:37PM,159.512,,,,
635,02/03/23 04:32:03PM,159.766,,,,
636,02/03/23 04:34:37PM,160.02,,,,
637,02/03/23 04:37:58PM,160.274,,,,
638,02/03/23 04:40:16PM,160.528,,,,
639,02/03/23 04:43:09PM,160.782,,,,
640,02/03/23 04:46:47PM,161.036,,,,
641,02/03/23 04:49:50PM,161.29,,,,
642,02/03/23 04:52:30PM,161.544,,,,
643,02/03/23 04:54:41PM,161.798,,,,
644,02/03/23 04:58:15PM,162.052,,,,
645,02/03/23 05:01:13PM,162.306,,,,
646,02/03/23 05:03:16PM,162.56,,,,
647,02/03/23 05:05:04PM,162.814,,,,
648,02/03/23 05:06:59PM,163.068,,,,
649,02/03/23 05:08:46PM,163.322,,,,
650,02/03/23 05:11:12PM,163.576,,,,
651,02/03/23 05:13:23PM,163.83,,,,
652,02/03/23 05:16:00PM,164.084,,,,
653,02/03/23 05:17:52PM,164.338,,,,
654,02/03/23 05:21:35PM,164.592,,,,
655,02/03/23 05:24:13PM,164.846,,,,
656,02/03/23 05:26:54PM,165.1,,,,
657,02/03/23 05:28:54PM,165.354,,,,
658,02/03/23 05:31:35PM,165.608,,,,
659,02/03/23 05:34:08PM,165.862,,,,
660,02/03/23 05:36:46PM,166.116,,,,
661,02/03/23 05:39:03PM,166.37,,,,
662,02/03/23 05:41:47PM,166.624,,,,
663,02/03/23 05:45:08PM,166.878,,,,
664,02/03/23 05:54:30PM,167.132,,,,
665,02/03/23 08:41:52PM,167.386,,,,
666,02/05/23 12:27:21AM,167.64,,,,
667,02/05/23 12:28:19AM,167.894,,,,
668,02/05/23 02:40:06AM,168.148,,,,
669,02/06/23 10:18:49AM,168.402,,,,
670,02/06/23 11:34:46AM,,,Logged,,
671,02/06/23 11:34:50AM,,,,Logged,
672,02/06/23 11:36:31AM,,Logged,,,
673,02/06/23 07:25:54PM,168.656,,,,
674,02/06/23 07:26:11PM,168.91,,,,
675,02/06/23 07:26:25PM,169.164,,,,
676,02/06/23 07:26:38PM,169.418,,,,
677,02/06/23 07:26:52PM,169.672,,,,
678,02/06/23 07:27:02PM,169.925999999999,,,,
679,02/06/23 07:27:13PM,170.179999999999,,,,
680,02/06/23 07:27:24PM,170.433999999999,,,,
681,02/06/23 07:27:36PM,170.687999999999,,,,
682,02/06/23 07:28:47PM,170.941999999999,,,,
683,02/06/23 09:49:58PM,171.195999999999,,,,
684,02/06/23 09:51:31PM,171.449999999999,,,,
685,02/06/23 09:53:01PM,171.703999999999,,,,
686,02/06/23 10:10:14PM,171.957999999999,,,,
687,02/06/23 10:12:56PM,172.211999999999,,,,
688,02/06/23 10:13:17PM,172.465999999999,,,,
689,02/06/23 10:14:04PM,172.719999999999,,,,
690,02/06/23 10:14:40PM,172.973999999999,,,,
691,02/06/23 10:15:36PM,173.227999999999,,,,
692,02/06/23 10:16:04PM,173.481999999999,,,,
693,02/06/23 10:16:27PM,173.735999999999,,,,
694,02/06/23 10:16:47PM,173.989999999999,,,,
695,02/06/23 10:17:08PM,174.243999999999,,,,
696,02/06/23 10:17:48PM,174.497999999999,,,,
697,02/06/23 11:30:00PM,174.751999999999,,,,
698,02/06/23 11:32:15PM,175.005999999999,,,,
699,02/06/23 11:33:19PM,175.259999999999,,,,
700,02/06/23 11:34:00PM,175.513999999999,,,,
701,02/06/23 11:35:08PM,175.767999999999,,,,
702,02/06/23 11:35:53PM,176.021999999999,,,,
703,02/06/23 11:36:54PM,176.275999999999,,,,
704,02/06/23 11:38:01PM,176.529999999999,,,,
705,02/07/23 12:45:46AM,176.783999999999,,,,
706,02/08/23 01:54:46AM,177.037999999999,,,,
707,02/08/23 01:55:40AM,177.291999999999,,,,
708,02/08/23 01:57:06AM,177.545999999999,,,,
709,02/08/23 02:00:43AM,177.799999999999,,,,
710,02/08/23 02:02:04AM,178.053999999999,,,,
711,02/08/23 02:04:02AM,178.307999999999,,,,
712,02/08/23 02:05:29AM,178.561999999999,,,,
713,02/08/23 02:06:48AM,178.815999999999,,,,
714,02/08/23 02:10:03AM,179.069999999999,,,,
715,02/08/23 02:12:36AM,179.323999999999,,,,
716,02/08/23 02:14:18AM,179.577999999999,,,,
717,02/08/23 02:16:54AM,179.831999999999,,,,
718,02/08/23 02:36:09AM,180.085999999999,,,,
719,02/08/23 02:37:45AM,180.339999999999,,,,
720,02/08/23 02:39:40AM,180.593999999999,,,,
721,02/08/23 03:10:15AM,180.847999999999,,,,
722,02/08/23 05:43:41AM,181.101999999999,,,,
723,02/08/23 05:47:32AM,181.355999999999,,,,
724,02/08/23 05:49:37AM,181.609999999999,,,,
725,02/08/23 05:51:06AM,181.863999999999,,,,
726,02/08/23 05:52:27AM,182.117999999999,,,,
727,02/08/23 05:53:51AM,182.371999999999,,,,
728,02/08/23 05:58:21AM,182.625999999999,,,,
729,02/08/23 08:41:12AM,182.879999999999,,,,
730,02/08/23 08:41:27AM,183.133999999999,,,,
731,02/08/23 08:41:43AM,183.387999999999,,,,
732,02/08/23 08:41:56AM,183.641999999999,,,,
733,02/08/23 08:42:18AM,183.895999999999,,,,
734,02/08/23 08:42:55AM,184.149999999999,,,,
735,02/08/23 08:43:57AM,184.403999999999,,,,
736,02/08/23 08:44:32AM,184.657999999999,,,,
737,02/08/23 08:45:22AM,184.911999999999,,,,
738,02/08/23 08:46:31AM,185.165999999999,,,,
739,02/08/23 08:47:54AM,185.419999999999,,,,
740,02/08/23 08:48:37AM,185.673999999999,,,,
741,02/08/23 08:49:29AM,185.927999999999,,,,
742,02/08/23 08:50:16AM,186.181999999999,,,,
743,02/08/23 08:52:12AM,186.435999999999,,,,
744,02/08/23 08:54:20AM,186.689999999999,,,,
745,02/08/23 08:55:15AM,186.943999999999,,,,
746,02/08/23 08:56:03AM,187.197999999999,,,,
747,02/08/23 08:57:00AM,187.451999999999,,,,
748,02/08/23 08:59:32AM,187.705999999999,,,,
749,02/08/23 09:00:48AM,187.959999999999,,,,
750,02/08/23 09:01:19AM,188.213999999999,,,,
751,02/08/23 09:01:43AM,188.467999999999,,,,
752,02/08/23 09:02:14AM,188.721999999999,,,,
753,02/08/23 09:05:00AM,188.975999999999,,,,
754,02/08/23 09:06:16AM,189.229999999999,,,,
755,02/08/23 09:07:18AM,189.483999999999,,,,
756,02/08/23 09:08:57AM,189.737999999999,,,,
757,02/08/23 09:10:18AM,189.991999999999,,,,
758,02/08/23 09:12:12AM,190.245999999999,,,,
759,02/08/23 09:13:08AM,190.499999999999,,,,
760,02/08/23 09:14:14AM,190.753999999999,,,,
761,02/08/23 09:16:48AM,191.007999999999,,,,
762,02/08/23 09:18:28AM,191.261999999999,,,,
763,02/08/23 09:19:13AM,191.515999999999,,,,
764,02/08/23 09:19:38AM,191.769999999999,,,,
765,02/08/23 09:20:07AM,192.023999999999,,,,
766,02/08/23 09:20:26AM,192.277999999999,,,,
767,02/08/23 09:20:59AM,192.531999999999,,,,
768,02/08/23 09:21:41AM,192.785999999999,,,,
769,02/08/23 09:22:22AM,193.039999999999,,,,
770,02/08/23 09:23:16AM,193.293999999999,,,,
771,02/08/23 09:24:09AM,193.547999999999,,,,
772,02/08/23 09:24:32AM,193.801999999999,,,,
773,02/08/23 09:24:56AM,194.055999999999,,,,
774,02/08/23 09:25:19AM,194.309999999999,,,,
775,02/08/23 09:25:49AM,194.563999999999,,,,
776,02/08/23 09:26:45AM,194.817999999999,,,,
777,02/08/23 09:27:44AM,195.071999999999,,,,
778,02/08/23 09:29:28AM,195.325999999999,,,,
779,02/08/23 09:30:52AM,195.579999999999,,,,
780,02/08/23 09:33:23AM,195.833999999999,,,,
781,02/08/23 09:42:31AM,196.087999999999,,,,
782,02/08/23 09:45:04AM,196.341999999999,,,,
783,02/08/23 09:48:38AM,196.595999999999,,,,
784,02/08/23 09:54:19AM,196.849999999998,,,,
785,02/08/23 10:00:30AM,197.103999999998,,,,
786,02/08/23 10:05:54AM,197.357999999998,,,,
787,02/08/23 10:11:16AM,197.611999999998,,,,
788,02/08/23 10:18:21AM,197.865999999998,,,,
789,02/08/23 10:31:09AM,198.119999999998,,,,
790,02/08/23 11:06:36AM,198.373999999998,,,,
791,02/08/23 11:14:53AM,198.627999999998,,,,
792,02/08/23 11:22:06AM,198.881999999998,,,,
793,02/08/23 11:30:34AM,199.135999999998,,,,
794,02/08/23 11:41:13AM,199.389999999998,,,,
795,02/08/23 11:48:15AM,199.643999999998,,,,
796,02/08/23 12:04:33PM,199.897999999998,,,,
797,02/08/23 10:15:52PM,200.151999999998,,,,
798,02/08/23 10:25:16PM,200.405999999998,,,,
799,02/08/23 10:30:07PM,200.659999999998,,,,
800,02/08/23 10:36:41PM,200.913999999998,,,,
801,02/08/23 10:43:48PM,201.167999999998,,,,
802,02/08/23 10:57:19PM,201.421999999998,,,,
803,02/08/23 11:13:25PM,201.675999999998,,,,
804,02/08/23 11:55:21PM,201.929999999998,,,,
805,02/09/23 12:31:46AM,202.183999999998,,,,
806,02/09/23 12:50:03AM,202.437999999998,,,,
807,02/09/23 12:55:53AM,202.691999999998,,,,
808,02/09/23 01:00:02AM,202.945999999998,,,,
809,02/09/23 01:04:37AM,203.199999999998,,,,
810,02/09/23 01:10:50AM,203.453999999998,,,,
811,02/09/23 01:13:27AM,203.707999999998,,,,
812,02/09/23 01:14:22AM,203.961999999998,,,,
813,02/09/23 01:15:14AM,204.215999999998,,,,
814,02/09/23 01:15:56AM,204.469999999998,,,,
815,02/09/23 01:16:36AM,204.723999999998,,,,
816,02/09/23 01:17:18AM,204.977999999998,,,,
817,02/09/23 01:18:05AM,205.231999999998,,,,
818,02/09/23 01:19:07AM,205.485999999998,,,,
819,02/09/23 01:20:41AM,205.739999999998,,,,
820,02/09/23 01:22:00AM,205.993999999998,,,,
821,02/09/23 01:23:21AM,206.247999999998,,,,
822,02/09/23 01:25:13AM,206.501999999998,,,,
823,02/09/23 01:27:20AM,206.755999999998,,,,
824,02/09/23 01:28:06AM,207.009999999998,,,,
825,02/09/23 01:28:51AM,207.263999999998,,,,
826,02/09/23 01:29:38AM,207.517999999998,,,,
827,02/09/23 01:30:31AM,207.771999999998,,,,
828,02/09/23 01:31:08AM,208.025999999998,,,,
829,02/09/23 01:31:52AM,208.279999999998,,,,
830,02/09/23 01:34:29AM,208.533999999998,,,,
831,02/09/23 01:38:55AM,208.787999999998,,,,
832,02/09/23 01:42:00AM,209.041999999998,,,,
833,02/09/23 01:42:25AM,209.295999999998,,,,
834,02/09/23 01:42:53AM,209.549999999998,,,,
835,02/09/23 01:43:14AM,209.803999999998,,,,
836,02/09/23 01:43:34AM,210.057999999998,,,,
837,02/09/23 01:43:55AM,210.311999999998,,,,
838,02/09/23 01:44:13AM,210.565999999998,,,,
839,02/09/23 01:44:32AM,210.819999999998,,,,
840,02/09/23 01:44:52AM,211.073999999998,,,,
841,02/09/23 01:45:13AM,211.327999999998,,,,
842,02/09/23 01:45:35AM,211.581999999998,,,,
843,02/09/23 01:46:03AM,211.835999999998,,,,
844,02/09/23 01:46:34AM,212.089999999998,,,,
845,02/09/23 01:47:03AM,212.343999999998,,,,
846,02/09/23 01:47:25AM,212.597999999998,,,,
847,02/09/23 01:47:51AM,212.851999999998,,,,
848,02/09/23 01:48:13AM,213.105999999998,,,,
849,02/09/23 01:48:31AM,213.359999999998,,,,
850,02/09/23 01:48:45AM,213.613999999998,,,,
851,02/09/23 01:48:58AM,213.867999999998,,,,
852,02/09/23 01:49:09AM,214.121999999998,,,,
853,02/09/23 01:49:26AM,214.375999999998,,,,
854,02/09/23 01:49:46AM,214.629999999998,,,,
855,02/09/23 01:50:07AM,214.883999999998,,,,
856,02/09/23 01:50:24AM,215.137999999998,,,,
857,02/09/23 01:50:49AM,215.391999999998,,,,
858,02/09/23 01:51:21AM,215.645999999998,,,,
859,02/09/23 01:52:25AM,215.899999999998,,,,
860,02/09/23 01:53:00AM,216.153999999998,,,,
861,02/09/23 01:53:48AM,216.407999999998,,,,
862,02/09/23 01:54:41AM,216.661999999998,,,,
863,02/09/23 01:56:35AM,216.915999999998,,,,
864,02/09/23 01:59:25AM,217.169999999998,,,,
865,02/09/23 02:02:54AM,217.423999999998,,,,
866,02/09/23 02:04:31AM,217.677999999998,,,,
867,02/09/23 02:06:47AM,217.931999999998,,,,
868,02/09/23 02:10:20AM,218.185999999998,,,,
869,02/09/23 02:12:42AM,218.439999999998,,,,
870,02/09/23 02:14:39AM,218.693999999998,,,,
871,02/09/23 02:17:26AM,218.947999999998,,,,
872,02/09/23 02:21:01AM,219.201999999998,,,,
873,02/09/23 02:24:02AM,219.455999999998,,,,
874,02/09/23 02:26:32AM,219.709999999998,,,,
875,02/09/23 02:29:06AM,219.963999999998,,,,
876,02/09/23 02:31:54AM,220.217999999998,,,,
877,02/09/23 02:34:59AM,220.471999999998,,,,
878,02/09/23 02:38:35AM,220.725999999998,,,,
879,02/09/23 02:43:38AM,220.979999999998,,,,
880,02/09/23 02:50:24AM,221.233999999998,,,,
881,02/09/23 02:55:25AM,221.487999999998,,,,
882,02/09/23 02:59:08AM,221.741999999998,,,,
883,02/09/23 03:04:19AM,221.995999999998,,,,
884,02/09/23 03:10:36AM,222.249999999998,,,,
885,02/09/23 03:16:40AM,222.503999999998,,,,
886,02/09/23 03:23:15AM,222.757999999998,,,,
887,02/09/23 03:36:29AM,223.011999999998,,,,
888,02/09/23 07:02:58AM,223.265999999998,,,,
889,02/09/23 07:03:45AM,223.519999999997,,,,
890,02/09/23 07:04:11AM,223.773999999998,,,,
891,02/09/23 07:04:31AM,224.027999999997,,,,
892,02/09/23 07:04:46AM,224.281999999997,,,,
893,02/09/23 07:05:13AM,224.535999999997,,,,
894,02/09/23 07:05:51AM,224.789999999997,,,,
895,02/09/23 07:07:47AM,225.043999999997,,,,
896,02/09/23 07:13:11AM,225.297999999997,,,,
897,02/09/23 07:20:31AM,225.551999999997,,,,
898,02/09/23 07:25:40AM,225.805999999997,,,,
899,02/09/23 07:30:42AM,226.059999999997,,,,
900,02/09/23 07:39:40AM,226.313999999997,,,,
901,02/09/23 07:51:54AM,226.567999999997,,,,
902,02/09/23 08:17:37AM,226.821999999997,,,,
903,02/09/23 05:24:10PM,227.075999999997,,,,
904,02/09/23 07:53:23PM,227.329999999997,,,,
905,02/09/23 09:22:34PM,227.583999999997,,,,
906,02/09/23 09:35:42PM,227.837999999997,,,,
907,02/09/23 11:07:25PM,228.091999999997,,,,
908,02/10/23 12:05:55AM,228.345999999997,,,,
909,02/10/23 12:17:16AM,228.599999999997,,,,
910,02/10/23 12:24:14AM,228.853999999997,,,,
911,02/10/23 12:35:12AM,229.107999999997,,,,
912,02/10/23 12:44:54AM,229.361999999997,,,,
913,02/10/23 01:05:01AM,229.615999999997,,,,
914,02/10/23 01:55:02AM,229.869999999997,,,,
915,02/10/23 01:56:03AM,230.123999999997,,,,
916,02/10/23 01:57:44AM,230.377999999997,,,,
917,02/10/23 02:04:13AM,230.631999999997,,,,
918,02/10/23 02:14:26AM,230.885999999997,,,,
919,02/10/23 02:16:59AM,231.139999999997,,,,
920,02/10/23 02:21:08AM,231.393999999997,,,,
921,02/10/23 02:26:39AM,231.647999999997,,,,
922,02/10/23 02:32:24AM,231.901999999997,,,,
923,02/10/23 02:47:50AM,232.155999999997,,,,
924,02/10/23 03:26:46AM,232.409999999997,,,,
925,02/10/23 03:29:14AM,232.663999999997,,,,
926,02/10/23 03:30:03AM,232.917999999997,,,,
927,02/10/23 03:30:40AM,233.171999999997,,,,
928,02/10/23 03:31:16AM,233.425999999997,,,,
929,02/10/23 03:35:30AM,233.679999999997,,,,
930,02/10/23 03:55:02AM,233.933999999997,,,,
931,02/10/23 03:55:57AM,234.187999999997,,,,
932,02/10/23 03:56:50AM,234.441999999997,,,,
933,02/10/23 03:58:50AM,234.695999999997,,,,
934,02/10/23 04:21:48AM,234.949999999997,,,,
935,02/10/23 05:47:13AM,235.203999999997,,,,
936,02/10/23 05:48:33AM,235.457999999997,,,,
937,02/10/23 05:49:46AM,235.711999999997,,,,
938,02/10/23 05:50:38AM,235.965999999997,,,,
939,02/10/23 05:51:35AM,236.219999999997,,,,
940,02/10/23 05:52:16AM,236.473999999997,,,,
941,02/10/23 05:53:07AM,236.727999999997,,,,
942,02/10/23 05:54:10AM,236.981999999997,,,,
943,02/10/23 05:57:08AM,237.235999999997,,,,
944,02/10/23 06:05:03AM,237.489999999997,,,,
945,02/10/23 06:07:40AM,237.743999999997,,,,
946,02/10/23 06:11:06AM,237.997999999997,,,,
947,02/10/23 06:46:03AM,238.251999999997,,,,
948,02/10/23 06:47:11AM,238.505999999997,,,,
949,02/10/23 06:48:51AM,238.759999999997,,,,
950,02/10/23 06:50:37AM,239.013999999997,,,,
951,02/10/23 06:52:15AM,239.267999999997,,,,
952,02/10/23 06:53:47AM,239.521999999997,,,,
953,02/10/23 06:56:15AM,239.775999999997,,,,
954,02/10/23 06:58:22AM,240.029999999997,,,,
955,02/10/23 07:01:29AM,240.283999999997,,,,
956,02/10/23 07:05:30AM,240.537999999997,,,,
957,02/10/23 07:36:47AM,240.791999999997,,,,
958,02/10/23 07:39:04AM,241.045999999997,,,,
959,02/10/23 07:40:29AM,241.299999999997,,,,
960,02/10/23 07:41:21AM,241.553999999997,,,,
961,02/10/23 07:42:14AM,241.807999999997,,,,
962,02/10/23 07:43:05AM,242.061999999997,,,,
963,02/10/23 07:44:11AM,242.315999999997,,,,
964,02/10/23 07:45:46AM,242.569999999997,,,,
965,02/10/23 07:48:15AM,242.823999999997,,,,
966,02/10/23 07:49:55AM,243.077999999997,,,,
967,02/10/23 07:52:17AM,243.331999999997,,,,
968,02/10/23 07:54:45AM,243.585999999997,,,,
969,02/10/23 08:01:15AM,243.839999999997,,,,
970,02/10/23 08:07:42AM,244.093999999997,,,,
971,02/10/23 08:08:37AM,244.347999999997,,,,
972,02/10/23 08:09:10AM,244.601999999997,,,,
973,02/10/23 08:09:56AM,244.855999999997,,,,
974,02/10/23 08:10:44AM,245.109999999997,,,,
975,02/10/23 08:11:41AM,245.363999999997,,,,
976,02/10/23 08:12:31AM,245.617999999997,,,,
977,02/10/23 08:13:39AM,245.871999999997,,,,
978,02/10/23 08:14:42AM,246.125999999997,,,,
979,02/10/23 08:20:23AM,246.379999999997,,,,
980,02/10/23 08:33:06AM,246.633999999997,,,,
981,02/10/23 08:37:48AM,246.887999999997,,,,
982,02/10/23 08:41:01AM,247.141999999997,,,,
983,02/10/23 08:45:17AM,247.395999999997,,,,
984,02/10/23 08:49:07AM,247.649999999997,,,,
985,02/10/23 08:53:15AM,247.903999999997,,,,
986,02/10/23 08:57:03AM,248.157999999997,,,,
987,02/10/23 09:02:24AM,248.411999999997,,,,
988,02/10/23 09:04:58AM,248.665999999997,,,,
989,02/10/23 09:06:46AM,248.919999999997,,,,
990,02/10/23 09:07:53AM,249.173999999997,,,,
991,02/10/23 09:09:09AM,249.427999999997,,,,
992,02/10/23 09:10:08AM,249.681999999997,,,,
993,02/10/23 09:11:21AM,249.935999999997,,,,
994,02/10/23 09:12:14AM,250.189999999997,,,,
995,02/10/23 09:13:07AM,250.443999999997,,,,
996,02/10/23 09:13:55AM,250.697999999996,,,,
997,02/10/23 09:14:48AM,250.951999999996,,,,
998,02/10/23 09:15:36AM,251.205999999996,,,,
999,02/10/23 09:16:37AM,251.459999999996,,,,
1000,02/10/23 09:17:37AM,251.713999999996,,,,
1001,02/10/23 09:18:54AM,251.967999999996,,,,
1002,02/10/23 09:20:14AM,252.221999999996,,,,
1003,02/10/23 09:23:27AM,252.475999999996,,,,
1004,02/10/23 09:27:08AM,252.729999999996,,,,
1005,02/10/23 09:29:47AM,252.983999999996,,,,
1006,02/10/23 09:32:03AM,253.237999999996,,,,
1007,02/10/23 09:36:29AM,253.491999999996,,,,
1008,02/10/23 09:43:42AM,253.745999999996,,,,
1009,02/10/23 09:47:35AM,253.999999999996,,,,
1010,02/10/23 09:50:18AM,254.253999999996,,,,
1011,02/10/23 09:55:16AM,254.507999999996,,,,
1012,02/10/23 09:58:53AM,254.761999999996,,,,
1013,02/10/23 10:03:56AM,255.015999999996,,,,
1014,02/10/23 10:07:26AM,255.269999999996,,,,
1015,02/10/23 10:10:51AM,255.523999999996,,,,
1016,02/10/23 10:13:12AM,255.777999999996,,,,
1017,02/10/23 10:16:17AM,256.031999999996,,,,
1018,02/10/23 10:18:43AM,256.285999999996,,,,
1019,02/10/23 10:21:54AM,256.539999999996,,,,
1020,02/10/23 10:26:31AM,256.793999999996,,,,
1021,02/10/23 11:20:46AM,257.047999999996,,,,
1022,02/10/23 11:22:30AM,257.301999999996,,,,
1023,02/10/23 11:24:06AM,257.555999999996,,,,
1024,02/10/23 11:25:20AM,257.809999999996,,,,
1025,02/10/23 11:26:15AM,258.063999999997,,,,
1026,02/10/23 11:26:54AM,258.317999999996,,,,
1027,02/10/23 11:27:40AM,258.571999999997,,,,
