Plot Title: Sileza camp,,,,,,
#,Date Time,Rainfall (mm)  #20102559,Coupler Detached,Coupler Attached,Host Connected,End Of File
570,21/10/02 20:08:46.0,138.938,,,,
571,21/10/02 20:09:43.0,139.192,,,,
572,21/10/02 20:11:15.0,139.446,,,,
573,21/10/02 20:12:05.0,139.7,,,,
574,21/10/02 20:13:17.0,139.954,,,,
575,21/10/02 20:13:56.0,140.208,,,,
576,21/10/02 20:14:23.0,140.462,,,,
577,21/10/02 20:14:59.0,140.716,,,,
578,21/10/02 20:15:23.0,140.97,,,,
579,21/10/02 20:15:46.0,141.224,,,,
580,21/10/02 20:16:07.0,141.478,,,,
581,21/10/02 20:16:24.0,141.732,,,,
582,21/10/02 20:16:47.0,141.986,,,,
583,21/10/02 20:17:24.0,142.24,,,,
584,21/10/02 20:19:13.0,142.494,,,,
585,21/10/02 20:32:40.0,142.748,,,,
586,21/10/02 20:40:46.0,143.002,,,,
587,21/10/02 22:10:35.0,143.256,,,,
588,21/10/03 03:08:27.0,143.51,,,,
589,21/10/03 12:20:53.0,143.764,,,,
590,21/10/03 13:03:10.0,144.018,,,,
591,21/10/03 13:08:14.0,144.272,,,,
592,21/10/03 13:48:41.0,144.526,,,,
593,21/10/06 03:10:58.0,144.78,,,,
594,21/10/06 10:27:57.0,145.034,,,,
595,21/10/06 10:31:20.0,145.288,,,,
596,21/10/06 10:43:10.0,145.542,,,,
597,21/10/14 10:31:44.0,,,Logged,,
598,21/10/14 10:32:02.0,,,,Logged,
599,21/10/14 10:32:47.0,,Logged,,,
600,21/10/14 10:32:55.0,145.796,,,,
601,21/10/17 05:40:14.0,146.05,,,,
602,21/10/17 06:17:22.0,146.304,,,,
603,21/10/17 06:53:30.0,146.558,,,,
604,21/10/17 12:33:23.0,146.812,,,,
605,21/10/17 12:40:49.0,147.066,,,,
606,21/10/17 12:53:17.0,147.32,,,,
607,21/10/17 13:01:26.0,147.574,,,,
608,21/10/17 13:19:57.0,147.828,,,,
609,21/10/17 13:37:22.0,148.082,,,,
610,21/10/17 14:52:45.0,148.336,,,,
611,21/10/17 14:56:21.0,148.59,,,,
612,21/10/17 14:58:48.0,148.844,,,,
613,21/10/17 15:04:07.0,149.098,,,,
614,21/10/17 15:29:18.0,149.352,,,,
615,21/10/17 16:59:22.0,149.606,,,,
616,21/10/17 17:01:08.0,149.86,,,,
617,21/10/17 17:05:42.0,150.114,,,,
618,21/10/17 17:15:45.0,150.368,,,,
619,21/10/17 17:21:00.0,150.622,,,,
620,21/10/17 17:36:11.0,150.876,,,,
621,21/10/17 19:32:31.0,151.13,,,,
622,21/10/17 20:22:52.0,151.384,,,,
623,21/10/17 21:11:55.0,151.638,,,,
624,21/10/17 23:36:11.0,151.892,,,,
625,21/10/17 23:44:34.0,152.146,,,,
626,21/10/18 00:28:55.0,152.4,,,,
627,21/10/18 02:29:39.0,152.654,,,,
628,21/10/18 02:44:21.0,152.908,,,,
629,21/10/18 02:49:42.0,153.162,,,,
630,21/10/18 02:54:55.0,153.416,,,,
631,21/10/18 03:06:07.0,153.67,,,,
632,21/10/18 03:22:57.0,153.924,,,,
633,21/10/18 03:35:50.0,154.178,,,,
634,21/10/18 03:38:55.0,154.432,,,,
635,21/10/18 03:40:19.0,154.686,,,,
636,21/10/18 03:41:08.0,154.94,,,,
637,21/10/18 03:41:32.0,155.194,,,,
638,21/10/18 03:42:33.0,155.448,,,,
639,21/10/18 03:43:46.0,155.702,,,,
640,21/10/18 03:45:34.0,155.956,,,,
641,21/10/18 03:48:36.0,156.21,,,,
642,21/10/18 03:57:01.0,156.464,,,,
643,21/10/18 04:02:02.0,156.718,,,,
644,21/10/18 04:15:11.0,156.972,,,,
645,21/10/18 05:50:37.0,157.226,,,,
646,21/10/18 05:58:02.0,157.48,,,,
647,21/10/18 06:04:04.0,157.734,,,,
648,21/10/18 06:09:09.0,157.988,,,,
649,21/10/18 06:25:15.0,158.242,,,,
650,21/10/18 06:58:41.0,158.496,,,,
651,21/10/18 07:23:12.0,158.75,,,,
652,21/10/25 12:15:21.0,159.004,,,,
653,21/10/25 12:26:33.0,159.258,,,,
654,21/10/25 12:56:06.0,159.512,,,,
655,21/10/25 12:59:56.0,159.766,,,,
656,21/10/25 13:05:41.0,160.02,,,,
657,21/10/25 13:22:27.0,160.274,,,,
658,21/10/25 14:14:13.0,160.528,,,,
659,21/10/25 14:19:59.0,160.782,,,,
660,21/10/25 14:22:02.0,161.036,,,,
661,21/10/25 14:22:43.0,161.29,,,,
662,21/10/25 14:23:28.0,161.544,,,,
663,21/10/25 14:24:25.0,161.798,,,,
664,21/10/25 14:25:38.0,162.052,,,,
665,21/10/25 14:26:59.0,162.306,,,,
666,21/10/25 14:28:28.0,162.56,,,,
667,21/10/25 14:31:41.0,162.814,,,,
668,21/10/25 14:34:44.0,163.068,,,,
669,21/10/25 14:37:51.0,163.322,,,,
670,21/10/25 14:39:45.0,163.576,,,,
671,21/10/25 14:42:02.0,163.83,,,,
672,21/10/25 14:44:30.0,164.084,,,,
673,21/10/25 14:46:53.0,164.338,,,,
674,21/10/25 14:49:33.0,164.592,,,,
675,21/10/25 14:52:17.0,164.846,,,,
676,21/10/25 14:55:22.0,165.1,,,,
677,21/10/25 14:59:37.0,165.354,,,,
678,21/10/25 15:03:23.0,165.608,,,,
679,21/10/25 15:06:35.0,165.862,,,,
680,21/10/25 15:09:49.0,166.116,,,,
681,21/10/25 15:13:41.0,166.37,,,,
682,21/10/25 15:16:47.0,166.624,,,,
683,21/10/25 15:19:42.0,166.878,,,,
684,21/10/25 15:21:44.0,167.132,,,,
685,21/10/25 15:24:14.0,167.386,,,,
686,21/10/25 15:26:17.0,167.64,,,,
687,21/10/25 15:28:35.0,167.894,,,,
688,21/10/25 15:32:05.0,168.148,,,,
689,21/10/25 15:36:11.0,168.402,,,,
690,21/10/25 15:40:08.0,168.656,,,,
691,21/10/25 15:43:38.0,168.91,,,,
692,21/10/25 15:47:12.0,169.164,,,,
693,21/10/25 15:49:59.0,169.418,,,,
694,21/10/25 15:52:45.0,169.672,,,,
695,21/10/25 15:58:25.0,169.926,,,,
696,21/10/25 16:04:06.0,170.18,,,,
697,21/10/25 16:07:21.0,170.434,,,,
698,21/10/25 16:10:34.0,170.688,,,,
699,21/10/25 16:12:30.0,170.942,,,,
700,21/10/25 16:14:24.0,171.196,,,,
701,21/10/25 16:16:32.0,171.45,,,,
702,21/10/25 16:19:32.0,171.704,,,,
703,21/10/25 16:22:01.0,171.958,,,,
704,21/10/25 16:24:24.0,172.212,,,,
705,21/10/25 16:27:19.0,172.466,,,,
706,21/10/25 16:32:12.0,172.72,,,,
707,21/10/25 16:37:34.0,172.974,,,,
708,21/10/25 16:43:34.0,173.228,,,,
709,21/10/25 16:48:15.0,173.482,,,,
710,21/10/25 16:52:37.0,173.736,,,,
711,21/10/25 16:57:20.0,173.99,,,,
712,21/10/25 17:02:21.0,174.244,,,,
713,21/10/25 17:16:15.0,174.498,,,,
714,21/10/25 17:45:38.0,174.752,,,,
715,21/10/25 17:53:22.0,175.006,,,,
716,21/10/25 17:56:26.0,175.26,,,,
717,21/10/25 17:59:15.0,175.514,,,,
718,21/10/25 18:01:16.0,175.768,,,,
719,21/10/25 18:03:50.0,176.022,,,,
720,21/10/25 18:06:25.0,176.276,,,,
721,21/10/25 18:08:02.0,176.53,,,,
722,21/10/25 18:09:39.0,176.784,,,,
723,21/10/25 18:11:29.0,177.038,,,,
724,21/10/25 18:13:50.0,177.292,,,,
725,21/10/25 18:16:51.0,177.546,,,,
726,21/10/25 18:19:14.0,177.8,,,,
727,21/10/25 18:22:37.0,178.054,,,,
728,21/10/25 18:25:48.0,178.308,,,,
729,21/10/25 18:29:37.0,178.562,,,,
730,21/10/25 18:36:50.0,178.816,,,,
731,21/10/25 18:43:55.0,179.07,,,,
732,21/10/25 18:48:26.0,179.324,,,,
733,21/10/25 18:51:49.0,179.578,,,,
734,21/10/25 18:53:56.0,179.832,,,,
735,21/10/25 18:55:01.0,180.086,,,,
736,21/10/25 18:56:26.0,180.34,,,,
737,21/10/25 18:58:16.0,180.594,,,,
738,21/10/25 19:02:37.0,180.848,,,,
739,21/10/25 19:18:11.0,181.102,,,,
740,21/10/25 19:59:19.0,181.356,,,,
741,21/10/25 20:05:54.0,181.61,,,,
742,21/10/25 20:15:40.0,181.864,,,,
743,21/10/25 20:19:23.0,182.118,,,,
744,21/10/25 20:26:25.0,182.372,,,,
745,21/10/25 20:34:09.0,182.626,,,,
746,21/10/25 20:55:19.0,182.88,,,,
747,21/10/25 21:48:13.0,183.134,,,,
748,21/10/25 21:53:54.0,183.388,,,,
749,21/10/25 21:56:06.0,183.642,,,,
750,21/10/25 21:59:04.0,183.896,,,,
751,21/10/25 22:03:18.0,184.15,,,,
752,21/10/25 22:06:53.0,184.404,,,,
753,21/10/25 22:16:46.0,184.658,,,,
754,21/10/25 23:50:50.0,184.912,,,,
755,21/10/25 23:52:13.0,185.166,,,,
756,21/10/25 23:53:08.0,185.42,,,,
757,21/10/25 23:54:05.0,185.674,,,,
758,21/10/25 23:55:34.0,185.928,,,,
759,21/10/25 23:57:48.0,186.182,,,,
760,21/10/26 00:00:59.0,186.436,,,,
761,21/10/26 00:03:55.0,186.69,,,,
762,21/10/26 00:11:15.0,186.944,,,,
763,21/10/26 00:17:20.0,187.198,,,,
764,21/10/26 00:18:25.0,187.452,,,,
765,21/10/26 00:19:16.0,187.706,,,,
766,21/10/26 00:20:05.0,187.96,,,,
767,21/10/26 00:20:48.0,188.214,,,,
768,21/10/26 00:21:36.0,188.468,,,,
769,21/10/26 00:22:25.0,188.722,,,,
770,21/10/26 00:23:24.0,188.976,,,,
771,21/10/26 00:24:30.0,189.23,,,,
772,21/10/26 00:25:59.0,189.484,,,,
773,21/10/26 00:28:31.0,189.738,,,,
774,21/10/26 00:31:39.0,189.992,,,,
775,21/10/26 00:33:26.0,190.246,,,,
776,21/10/26 00:35:18.0,190.5,,,,
777,21/10/26 00:37:05.0,190.754,,,,
778,21/10/26 00:38:41.0,191.008,,,,
779,21/10/26 00:39:37.0,191.262,,,,
780,21/10/26 00:40:26.0,191.516,,,,
781,21/10/26 00:41:10.0,191.77,,,,
782,21/10/26 00:42:17.0,192.024,,,,
783,21/10/26 00:43:34.0,192.278,,,,
784,21/10/26 00:45:02.0,192.532,,,,
785,21/10/26 00:46:33.0,192.786,,,,
786,21/10/26 00:48:39.0,193.04,,,,
787,21/10/26 00:50:16.0,193.294,,,,
788,21/10/26 00:51:25.0,193.548,,,,
789,21/10/26 00:52:20.0,193.802,,,,
790,21/10/26 00:53:19.0,194.056,,,,
791,21/10/26 00:54:12.0,194.31,,,,
792,21/10/26 00:55:02.0,194.564,,,,
793,21/10/26 00:56:04.0,194.818,,,,
794,21/10/26 00:58:08.0,195.072,,,,
795,21/10/26 01:00:23.0,195.326,,,,
796,21/10/26 01:02:36.0,195.58,,,,
797,21/10/26 01:04:44.0,195.834,,,,
798,21/10/26 01:07:09.0,196.088,,,,
799,21/10/26 01:08:49.0,196.342,,,,
800,21/10/26 01:10:15.0,196.596,,,,
801,21/10/26 01:11:46.0,196.85,,,,
802,21/10/26 01:13:24.0,197.104,,,,
803,21/10/26 01:15:47.0,197.358,,,,
804,21/10/26 01:19:41.0,197.612,,,,
805,21/10/26 01:23:30.0,197.866,,,,
806,21/10/26 01:27:40.0,198.12,,,,
807,21/10/26 01:31:28.0,198.374,,,,
808,21/10/26 01:36:05.0,198.628,,,,
809,21/10/26 01:45:06.0,198.882,,,,
810,21/10/26 01:47:54.0,199.136,,,,
811,21/10/26 01:50:34.0,199.39,,,,
812,21/10/26 01:53:20.0,199.644,,,,
813,21/10/26 01:55:22.0,199.898,,,,
814,21/10/26 01:57:10.0,200.152,,,,
815,21/10/26 01:58:54.0,200.406,,,,
816,21/10/26 02:00:52.0,200.66,,,,
817,21/10/26 02:03:11.0,200.914,,,,
818,21/10/26 02:06:02.0,201.168,,,,
819,21/10/26 02:08:11.0,201.422,,,,
820,21/10/26 02:10:08.0,201.676,,,,
821,21/10/26 02:12:37.0,201.93,,,,
822,21/10/26 02:15:11.0,202.184,,,,
823,21/10/26 02:17:40.0,202.438,,,,
824,21/10/26 02:20:27.0,202.692,,,,
825,21/10/26 02:22:41.0,202.946,,,,
826,21/10/26 02:25:00.0,203.2,,,,
827,21/10/26 02:26:53.0,203.454,,,,
828,21/10/26 02:29:03.0,203.708,,,,
829,21/10/26 02:32:01.0,203.962,,,,
830,21/10/26 02:35:30.0,204.216,,,,
831,21/10/26 02:40:26.0,204.47,,,,
832,21/10/26 02:58:33.0,204.724,,,,
833,21/10/26 03:36:59.0,204.978,,,,
834,21/10/26 03:39:24.0,205.232,,,,
835,21/10/26 03:41:03.0,205.486,,,,
836,21/10/26 03:43:41.0,205.74,,,,
837,21/10/26 03:47:15.0,205.994,,,,
838,21/10/26 03:52:02.0,206.248,,,,
839,21/10/26 03:56:53.0,206.502,,,,
840,21/10/26 04:03:22.0,206.756,,,,
841,21/10/26 04:11:58.0,207.01,,,,
842,21/10/26 04:32:54.0,207.264,,,,
843,21/10/26 04:55:38.0,207.518,,,,
844,21/10/29 22:15:13.0,207.772,,,,
845,21/10/29 22:21:41.0,208.026,,,,
846,21/10/29 22:56:09.0,208.28,,,,
847,21/10/29 23:21:53.0,208.534,,,,
848,21/10/29 23:26:04.0,208.788,,,,
849,21/10/29 23:29:46.0,209.042,,,,
850,21/10/29 23:40:31.0,209.296,,,,
851,21/10/30 00:32:14.0,209.55,,,,
852,21/10/30 00:49:10.0,209.804,,,,
853,21/10/30 01:04:32.0,210.058,,,,
854,21/10/30 15:52:16.0,210.312,,,,
855,21/10/30 15:59:42.0,210.566,,,,
856,21/10/30 16:15:26.0,210.82,,,,
857,21/10/30 16:20:09.0,211.074,,,,
858,21/11/05 18:25:09.0,211.328,,,,
859,21/11/05 18:36:47.0,211.582,,,,
860,21/11/05 18:39:49.0,211.836,,,,
861,21/11/05 18:43:45.0,212.09,,,,
862,21/11/05 18:48:37.0,212.344,,,,
863,21/11/05 18:53:39.0,212.598,,,,
864,21/11/05 18:57:47.0,212.852,,,,
865,21/11/05 19:03:16.0,213.106,,,,
866,21/11/05 19:09:11.0,213.36,,,,
867,21/11/05 19:17:12.0,213.614,,,,
868,21/11/06 18:25:19.0,213.868,,,,
869,21/11/06 19:00:00.0,214.122,,,,
870,21/11/06 19:02:22.0,214.376,,,,
871,21/11/06 19:04:32.0,214.63,,,,
872,21/11/06 19:05:25.0,214.884,,,,
873,21/11/06 19:07:55.0,215.138,,,,
874,21/11/06 19:11:53.0,215.392,,,,
875,21/11/06 19:14:02.0,215.646,,,,
876,21/11/06 19:15:51.0,215.9,,,,
877,21/11/06 19:16:26.0,216.154,,,,
878,21/11/06 19:17:28.0,216.408,,,,
879,21/11/06 19:18:41.0,216.662,,,,
880,21/11/06 19:23:29.0,216.916,,,,
881,21/11/06 19:27:35.0,217.17,,,,
882,21/11/06 19:29:07.0,217.424,,,,
883,21/11/06 19:30:58.0,217.678,,,,
884,21/11/06 19:34:14.0,217.932,,,,
885,21/11/06 19:39:17.0,218.186,,,,
886,21/11/06 19:40:21.0,218.44,,,,
887,21/11/06 19:41:26.0,218.694,,,,
888,21/11/06 19:42:06.0,218.948,,,,
889,21/11/06 19:42:42.0,219.202,,,,
890,21/11/06 19:43:25.0,219.456,,,,
891,21/11/06 19:44:16.0,219.71,,,,
892,21/11/06 19:45:04.0,219.964,,,,
893,21/11/06 19:46:18.0,220.218,,,,
894,21/11/06 19:48:00.0,220.472,,,,
895,21/11/06 19:51:05.0,220.726,,,,
896,21/11/06 19:54:17.0,220.98,,,,
897,21/11/06 19:58:57.0,221.234,,,,
898,21/11/06 20:15:11.0,221.488,,,,
899,21/11/06 20:20:27.0,221.742,,,,
900,21/11/06 20:25:54.0,221.996,,,,
901,21/11/06 20:32:05.0,222.25,,,,
902,21/11/06 20:38:02.0,222.504,,,,
903,21/11/06 20:52:54.0,222.758,,,,
904,21/11/06 20:59:03.0,223.012,,,,
905,21/11/06 21:06:17.0,223.266,,,,
906,21/11/06 21:15:56.0,223.52,,,,
907,21/11/07 20:52:33.0,223.774,,,,
908,21/11/07 21:40:58.0,224.028,,,,
909,21/11/08 01:26:01.0,224.282,,,,
910,21/11/08 01:26:47.0,224.536,,,,
911,21/11/08 01:27:19.0,224.79,,,,
912,21/11/08 01:28:00.0,225.044,,,,
913,21/11/08 01:28:41.0,225.298,,,,
914,21/11/08 01:29:44.0,225.552,,,,
915,21/11/08 01:31:23.0,225.806,,,,
916,21/11/08 01:32:53.0,226.06,,,,
917,21/11/08 01:33:30.0,226.314,,,,
918,21/11/08 01:34:00.0,226.568,,,,
919,21/11/08 01:34:23.0,226.822,,,,
920,21/11/08 01:34:50.0,227.076,,,,
921,21/11/08 01:35:10.0,227.33,,,,
922,21/11/08 01:35:32.0,227.584,,,,
923,21/11/08 01:35:44.0,227.838,,,,
924,21/11/08 01:36:03.0,228.092,,,,
925,21/11/08 01:36:28.0,228.346,,,,
926,21/11/08 01:37:01.0,228.6,,,,
927,21/11/08 01:37:47.0,228.854,,,,
928,21/11/08 01:39:43.0,229.108,,,,
929,21/11/08 01:44:26.0,229.362,,,,
930,21/11/08 01:50:42.0,229.616,,,,
931,21/11/08 01:56:22.0,229.87,,,,
932,21/11/08 02:00:29.0,230.124,,,,
933,21/11/08 02:04:25.0,230.378,,,,
934,21/11/08 02:08:55.0,230.632,,,,
935,21/11/08 02:14:43.0,230.886,,,,
936,21/11/08 02:25:12.0,231.14,,,,
937,21/11/08 02:33:50.0,231.394,,,,
938,21/11/08 02:40:15.0,231.648,,,,
939,21/11/08 02:48:00.0,231.902,,,,
940,21/11/08 03:07:16.0,232.156,,,,
941,21/11/08 05:35:49.0,232.41,,,,
942,21/11/10 09:43:36.0,,,Logged,,
943,21/11/10 09:43:42.0,,,,Logged,
944,21/11/10 09:45:47.0,,Logged,,,
945,21/11/13 00:47:10.0,232.664,,,,
946,21/11/13 03:54:59.0,232.918,,,,
947,21/11/13 04:02:55.0,233.172,,,,
948,21/11/13 04:11:57.0,233.426,,,,
949,21/11/13 04:20:28.0,233.68,,,,
950,21/11/13 04:32:18.0,233.934,,,,
951,21/11/13 04:45:46.0,234.188,,,,
952,21/11/20 11:17:49.0,234.442,,,,
953,21/11/20 13:43:10.0,234.696,,,,
954,21/11/20 13:44:29.0,234.95,,,,
955,21/11/20 13:46:39.0,235.204,,,,
956,21/11/20 13:48:04.0,235.458,,,,
957,21/11/20 13:56:24.0,235.712,,,,
958,21/11/22 02:12:59.0,235.966,,,,
959,21/11/22 02:14:09.0,236.22,,,,
960,21/11/22 02:15:06.0,236.474,,,,
961,21/11/22 02:18:11.0,236.728,,,,
962,21/11/22 02:24:45.0,236.982,,,,
963,21/11/22 02:39:49.0,237.236,,,,
964,21/11/22 02:40:49.0,237.49,,,,
965,21/11/22 02:41:56.0,237.744,,,,
966,21/11/22 02:43:34.0,237.998,,,,
967,21/11/22 02:48:07.0,238.252,,,,
968,21/11/22 02:54:13.0,238.506,,,,
969,21/11/22 02:55:37.0,238.76,,,,
970,21/11/22 02:56:20.0,239.014,,,,
971,21/11/22 02:56:46.0,239.268,,,,
972,21/11/22 02:57:08.0,239.522,,,,
973,21/11/22 02:57:28.0,239.776,,,,
974,21/11/22 02:57:41.0,240.03,,,,
975,21/11/22 02:57:56.0,240.284,,,,
976,21/11/22 02:58:07.0,240.538,,,,
977,21/11/22 02:58:21.0,240.792,,,,
978,21/11/22 02:58:33.0,241.046,,,,
979,21/11/22 02:58:46.0,241.3,,,,
980,21/11/22 02:58:59.0,241.554,,,,
981,21/11/22 02:59:18.0,241.808,,,,
982,21/11/22 02:59:37.0,242.062,,,,
983,21/11/22 03:00:01.0,242.316,,,,
984,21/11/22 03:00:18.0,242.57,,,,
985,21/11/22 03:00:40.0,242.824,,,,
986,21/11/22 03:01:03.0,243.078,,,,
987,21/11/22 03:01:28.0,243.332,,,,
988,21/11/22 03:01:44.0,243.586,,,,
989,21/11/22 03:02:03.0,243.84,,,,
990,21/11/22 03:02:23.0,244.094,,,,
991,21/11/22 03:03:08.0,244.348,,,,
992,21/11/22 03:05:27.0,244.602,,,,
993,21/11/22 03:26:00.0,244.856,,,,
994,21/11/22 03:31:30.0,245.11,,,,
995,21/11/22 03:32:37.0,245.364,,,,
996,21/11/22 03:33:11.0,245.618,,,,
997,21/11/22 03:34:32.0,245.872,,,,
998,21/11/22 03:36:22.0,246.126,,,,
999,21/11/22 03:39:04.0,246.38,,,,
1000,21/11/22 03:42:15.0,246.634,,,,
1001,21/11/22 03:43:16.0,246.888,,,,
1002,21/11/22 03:46:58.0,247.142,,,,
1003,21/11/22 04:11:53.0,247.396,,,,
1004,21/11/22 05:24:15.0,247.65,,,,
1005,21/11/22 06:33:25.0,247.904,,,,
1006,21/11/22 06:34:36.0,248.158,,,,
1007,21/11/22 06:35:39.0,248.412,,,,
1008,21/11/22 06:36:45.0,248.666,,,,
1009,21/11/22 06:38:06.0,248.92,,,,
1010,21/11/22 06:39:32.0,249.174,,,,
1011,21/11/22 10:11:24.0,249.428,,,,
1012,21/11/22 12:33:43.0,249.682,,,,
1013,21/11/22 12:43:48.0,249.936,,,,
1014,21/11/23 04:39:10.0,250.19,,,,
1015,21/11/23 04:46:00.0,250.444,,,,
1016,21/11/23 04:54:14.0,250.698,,,,
1017,21/11/23 04:55:50.0,250.952,,,,
1018,21/11/23 04:56:45.0,251.206,,,,
1019,21/11/23 05:00:36.0,251.46,,,,
1020,21/11/23 05:07:01.0,251.714,,,,
1021,21/11/23 05:10:49.0,251.968,,,,
1022,21/11/23 05:12:11.0,252.222,,,,
1023,21/11/23 05:14:27.0,252.476,,,,
1024,21/11/23 05:15:14.0,252.73,,,,
1025,21/11/23 05:16:40.0,252.984,,,,
1026,21/11/23 05:17:36.0,253.238,,,,
1027,21/11/23 05:18:12.0,253.492,,,,
1028,21/11/23 05:18:50.0,253.746,,,,
1029,21/11/23 05:19:46.0,254,,,,
1030,21/11/23 05:20:40.0,254.254,,,,
1031,21/11/23 05:22:33.0,254.508,,,,
1032,21/11/23 05:24:45.0,254.762,,,,
1033,21/11/23 05:26:09.0,255.016,,,,
1034,21/11/23 05:27:22.0,255.27,,,,
1035,21/11/23 05:28:36.0,255.524,,,,
1036,21/11/23 05:29:13.0,255.778,,,,
1037,21/11/23 05:29:49.0,256.032,,,,
1038,21/11/23 05:30:25.0,256.286,,,,
1039,21/11/23 05:31:20.0,256.54,,,,
1040,21/11/23 05:31:58.0,256.794,,,,
1041,21/11/23 05:32:46.0,257.048,,,,
1042,21/11/23 05:33:41.0,257.302,,,,
1043,21/11/23 05:36:19.0,257.556,,,,
1044,21/11/23 05:37:39.0,257.81,,,,
1045,21/11/23 05:38:17.0,258.064,,,,
1046,21/11/23 05:38:47.0,258.318,,,,
1047,21/11/23 05:40:04.0,258.572,,,,
1048,21/11/23 05:42:36.0,258.826,,,,
1049,21/11/23 05:47:33.0,259.08,,,,
1050,21/11/23 06:00:52.0,259.334,,,,
1051,21/11/23 06:40:29.0,259.588,,,,
1052,21/11/23 06:50:15.0,259.842,,,,
1053,21/11/23 06:56:55.0,260.096,,,,
1054,21/11/25 17:46:33.0,260.35,,,,
1055,21/11/25 17:47:58.0,260.604,,,,
1056,21/11/25 17:49:48.0,260.858,,,,
1057,21/11/25 19:28:02.0,261.112,,,,
1058,21/11/25 19:35:51.0,261.366,,,,
1059,21/11/25 19:58:25.0,261.62,,,,
1060,21/11/25 20:04:45.0,261.874,,,,
1061,21/11/25 20:10:40.0,262.128,,,,
1062,21/11/25 20:14:29.0,262.382,,,,
1063,21/11/25 20:19:57.0,262.636,,,,
1064,21/11/25 20:25:15.0,262.89,,,,
1065,21/11/25 20:31:28.0,263.144,,,,
1066,21/11/25 20:46:21.0,263.398,,,,
1067,21/11/25 21:16:08.0,263.652,,,,
1068,21/11/25 21:44:03.0,263.906,,,,
1069,21/11/25 22:14:42.0,264.16,,,,
1070,21/11/25 22:34:51.0,264.414,,,,
1071,21/11/25 23:05:42.0,264.668,,,,
1072,21/11/25 23:07:41.0,264.922,,,,
1073,21/11/25 23:51:53.0,265.176,,,,
1074,21/11/26 01:20:46.0,265.43,,,,
1075,21/11/26 01:23:48.0,265.684,,,,
1076,21/11/26 01:26:08.0,265.938,,,,
1077,21/11/26 01:29:08.0,266.192,,,,
1078,21/11/26 01:34:21.0,266.446,,,,
1079,21/11/26 01:39:43.0,266.7,,,,
1080,21/11/26 01:45:20.0,266.954,,,,
1081,21/11/26 05:51:33.0,267.208,,,,
1082,21/12/05 01:32:36.0,267.462,,,,
1083,21/12/05 01:33:11.0,267.716,,,,
1084,21/12/05 01:33:34.0,267.97,,,,
1085,21/12/05 01:33:58.0,268.224,,,,
1086,21/12/05 01:34:18.0,268.478,,,,
1087,21/12/05 01:34:41.0,268.732,,,,
1088,21/12/05 01:35:06.0,268.986,,,,
1089,21/12/05 01:35:35.0,269.24,,,,
1090,21/12/05 01:36:26.0,269.494,,,,
1091,21/12/05 01:37:25.0,269.748,,,,
1092,21/12/05 01:38:08.0,270.002,,,,
1093,21/12/05 01:38:45.0,270.256,,,,
1094,21/12/05 01:39:19.0,270.51,,,,
1095,21/12/05 01:39:53.0,270.764,,,,
1096,21/12/05 01:40:43.0,271.018,,,,
1097,21/12/05 01:43:01.0,271.272,,,,
1098,21/12/05 01:45:11.0,271.526,,,,
1099,21/12/05 01:46:46.0,271.78,,,,
1100,21/12/05 01:47:40.0,272.034,,,,
1101,21/12/05 01:48:28.0,272.288,,,,
1102,21/12/05 01:49:05.0,272.542,,,,
1103,21/12/05 01:49:47.0,272.796,,,,
1104,21/12/05 01:50:30.0,273.05,,,,
1105,21/12/05 01:51:59.0,273.304,,,,
1106,21/12/05 01:52:30.0,273.558,,,,
1107,21/12/05 01:53:11.0,273.812,,,,
1108,21/12/05 01:53:40.0,274.066,,,,
1109,21/12/05 01:54:14.0,274.32,,,,
1110,21/12/05 01:54:47.0,274.574,,,,
1111,21/12/05 01:55:22.0,274.828,,,,
1112,21/12/05 01:56:23.0,275.082,,,,
1113,21/12/05 01:57:26.0,275.336,,,,
1114,21/12/05 01:58:10.0,275.59,,,,
1115,21/12/05 01:58:58.0,275.844,,,,
1116,21/12/05 01:59:30.0,276.098,,,,
1117,21/12/05 02:00:06.0,276.352,,,,
1118,21/12/05 02:00:29.0,276.606,,,,
1119,21/12/05 02:00:55.0,276.86,,,,
1120,21/12/05 02:01:16.0,277.114,,,,
1121,21/12/05 02:01:40.0,277.368,,,,
1122,21/12/05 02:02:00.0,277.622,,,,
1123,21/12/05 02:02:29.0,277.876,,,,
1124,21/12/05 02:02:58.0,278.13,,,,
1125,21/12/05 02:03:33.0,278.384,,,,
1126,21/12/05 02:04:05.0,278.638,,,,
1127,21/12/05 02:04:51.0,278.892,,,,
1128,21/12/05 02:05:34.0,279.146,,,,
1129,21/12/05 02:06:32.0,279.4,,,,
1130,21/12/05 02:07:11.0,279.654,,,,
1131,21/12/05 02:07:53.0,279.908,,,,
1132,21/12/05 02:08:23.0,280.162,,,,
1133,21/12/05 02:09:01.0,280.416,,,,
1134,21/12/05 02:09:40.0,280.67,,,,
1135,21/12/05 02:10:34.0,280.924,,,,
1136,21/12/05 02:11:34.0,281.178,,,,
1137,21/12/05 02:12:42.0,281.432,,,,
1138,21/12/05 02:14:04.0,281.686,,,,
1139,21/12/05 02:15:20.0,281.94,,,,
1140,21/12/05 02:15:59.0,282.194,,,,
1141,21/12/05 02:16:36.0,282.448,,,,
1142,21/12/05 02:17:12.0,282.702,,,,
1143,21/12/05 02:17:48.0,282.956,,,,
