id,date_time,dttm,false_tip_mm,false_tip_type,humid_rel_max,humid_rel_min,lat,long,moisture_soil_avg,rad_solar_max,rad_solar_sd,rad_uv_max,rad_uv_sd,rad_uv_tot,rain_tot,table_name,temp_air_max,temp_air_min,temp_ground_avg,temp_ground_min,wind_dir,wind_dir_sd,wind_speed,wind_speed_max
1567,"2023-03-28",NA,NA,NA,95.4,35.62,-27.164693,32.713983,0.037,997,351.3,46.13,16.75,1.084,0,NA,29.51,15.19,23.06,15.93,342.1,76.65,1.117,6.05
1568,"2023-03-29",NA,NA,NA,96.8,33.8,-27.164693,32.713983,0.037,1054,310.3,47.96,15.19,0.968,0,NA,36.38,18.29,25.86,19.04,346.2,86.4,1.363,4.775
1569,"2023-03-30",NA,NA,NA,98.2,65.14,-27.164693,32.713983,0.036,1191,256,53.01,13.04,0.775,0,NA,28.98,19.88,24.04,20.5,175.6,42.22,1.241,3.875
1570,"2023-03-31",NA,NA,NA,100,82.1,-27.164693,32.713983,0.035,764,137,39.46,7.717,0.458,3.302,NA,26.08,19.3,22.28,19.91,185.8,33.08,0.718,3.575
1571,"2023-04-01",NA,NA,NA,100,62.73,-27.164693,32.713983,0.036,1147,257.9,46.74,12.55,0.826,0,NA,29,19.04,24.35,19.64,77.78,40.38,0.788,4.85
1572,"2023-04-02",NA,NA,NA,99.9,61.1,-27.164693,32.713983,0.036,1053,306.5,46.64,14.5,0.913,0,NA,30.83,20.36,25.83,21.03,28.32,30.27,0.953,5.075
1573,"2023-04-03",NA,NA,NA,100,56.65,-27.164693,32.713983,0.042,944,316.8,43,15.12,0.967,20.57,NA,32.13,19.37,26.09,20.28,353.7,56.64,1.718,6.725
1574,"2023-04-04",NA,NA,NA,100,64.31,-27.164693,32.713983,0.081,1017,254.8,48.16,12.55,0.784,0,NA,28.04,19.4,23.08,19.74,177.9,42.52,1.241,5
1575,"2023-04-05",NA,NA,NA,98.2,55.39,-27.164693,32.713983,0.071,1060,329.2,49.27,16.03,1.031,0,NA,28.58,17.09,23.07,17.7,182,41.28,1.023,4.85
1576,"2023-04-06",NA,NA,NA,99.6,65.3,-27.164693,32.713983,0.067,1164,283.5,53.42,14.14,0.852,0.762,NA,28.83,17.97,22.44,18.55,182.8,39.41,0.945,4.325
1577,"2023-04-07",NA,NA,NA,100,52.63,-27.164693,32.713983,0.064,1097,320.3,48.97,15.53,0.986,0,NA,31.82,17.4,24.28,17.97,176.9,64.87,0.851,3.95
1578,"2023-04-08",NA,NA,NA,100,66.28,-27.164693,32.713983,0.062,1111,294,48.16,13.97,0.88,0,NA,30.68,18.9,24.63,19.18,157.2,39.48,0.55,3.95
1579,"2023-04-09",NA,NA,NA,100,63.83,-27.164693,32.713983,0.059,964,273.1,40.06,12.67,0.786,0,NA,32.48,18.29,26.03,19.66,19.33,27.77,1.173,6.125
1580,"2023-04-10",NA,NA,NA,100,60.44,-27.164693,32.713983,0.057,1244,227.4,54.43,11.33,0.581,0,NA,32.93,22.17,26.56,22.82,329.8,67.01,0.797,4.25
1581,"2023-04-11",NA,NA,NA,99.1,64.46,-27.164693,32.713983,0.054,1138,295.8,51.5,14.22,0.858,0,NA,27.88,19.1,23.97,19.65,167,43.02,1.121,5.75
1582,"2023-04-12",NA,NA,NA,98,59.35,-27.164693,32.713983,0.051,1084,264.9,46.94,12.51,0.796,0,NA,28.2,17.12,23.27,17.72,75.04,82.4,1.103,5.375
1583,"2023-04-13",NA,NA,NA,99.9,43.58,-27.164693,32.713983,0.048,820,307,39.96,14.58,0.927,0,NA,33.95,19.02,25.9,19.29,3.14,35.59,1.791,5.45
1584,"2023-04-14",NA,NA,NA,89.5,48.53,-27.164693,32.713983,0.044,883,278.2,38.65,11.84,0.739,0,NA,30.82,21.9,25.37,21.34,91.9,96.2,1.812,6.5
1585,"2023-04-15",NA,NA,NA,97.8,53.4,-27.164693,32.713983,0.04,965,280.8,42.29,12.98,0.798,0,NA,26.96,15.04,22.1,15.91,168.7,48.65,1.134,5.3
1586,"2023-04-16",NA,NA,NA,98.8,45.59,-27.164693,32.713983,0.038,910,300.8,41.08,14.04,0.903,0,NA,29.05,16.01,22.06,16.34,171.7,74.28,0.796,4.625
1587,"2023-04-17",NA,NA,NA,100,49.7,-27.164693,32.713983,0.035,808,300.9,39.46,14.27,0.906,0,NA,30.18,13.87,22.62,14.67,356.5,30.2,1.038,5.9
1588,"2023-04-18",NA,NA,NA,100,47.77,-27.164693,32.713983,0.034,811,301.4,39.05,13.76,0.861,0,NA,30.94,17.31,23.56,17.64,357,34.81,1.07,4.7
1589,"2023-04-19",NA,NA,NA,100,50.61,-27.164693,32.713983,0.032,992,301.6,42.49,13.99,0.883,0,NA,30.67,15.29,22.98,15.43,11.55,28.46,0.884,5.3
1590,"2023-04-20",NA,NA,NA,100,48.77,-27.164693,32.713983,0.031,806,301.3,38.45,13.91,0.875,0,NA,30.48,14.83,23.11,15.28,4.524,28.63,1.185,6.05
1591,"2023-04-21",NA,NA,NA,94.7,58.78,-27.164693,32.713983,0.03,819,277.6,37.33,13.13,0.808,0,NA,28,17.28,22.89,17.18,183.2,69.92,1.319,5.825
1592,"2023-04-22",NA,NA,NA,100,65.77,-27.164693,32.713983,0.03,1000,206.5,40.87,10.04,0.605,0,NA,28.37,17.19,23.33,17.71,42.78,78.26,1.013,4.625
1593,"2023-04-23",NA,NA,NA,100,56.25,-27.164693,32.713983,0.03,979,276,42.49,13.21,0.826,0,NA,29.79,17.88,23.65,18.09,169.8,46.23,0.962,4.475
1594,"2023-04-24",NA,NA,NA,100,52.48,-27.164693,32.713983,0.029,767.2,286.9,38.04,13.94,0.874,0,NA,30.39,15.06,23.57,15.45,21.87,50.26,0.816,5.375
1595,"2023-04-25",NA,NA,NA,100,63.58,-27.164693,32.713983,0.029,985,204,42.09,9.53,0.581,0,NA,29.23,17.14,23.49,17.19,24.2,34.13,0.584,3.95
1596,"2023-04-26",NA,NA,NA,100,65.05,-27.164693,32.713983,0.029,885,181.8,35.01,8.57,0.521,0,NA,29.46,19.7,24.33,19.81,26,31.68,0.856,5.375
1597,"2023-04-27",NA,NA,NA,100,55.94,-27.164693,32.713983,0.029,743.8,269.6,35.61,12.69,0.791,0,NA,31.88,19.26,25.51,19.23,0.929,32.35,1.638,6.5
1598,"2023-04-28",NA,NA,NA,100,80,-27.164693,32.713983,0.028,555.9,75.36,20.23,4.114,0.244,0.254,NA,26.57,20.02,23.22,19.84,75.2,44.46,0.479,3.875
1599,"2023-04-29",NA,NA,NA,100,57.81,-27.164693,32.713983,0.029,751.8,259.5,36.02,12.3,0.735,0,NA,31.59,21.59,25.77,21.24,23.49,63.02,0.984,5.375
1600,"2023-04-30",NA,NA,NA,100,70.91,-27.164693,32.713983,0.028,1102,180.5,46.24,9.68,0.533,3.048,NA,27.28,18.91,22.82,19.67,177,40.27,1.037,5.6
1601,"2023-05-01",NA,NA,NA,100,61.76,-27.164693,32.713983,0.028,1050,223.2,41.89,10.89,0.665,0.254,NA,28.26,16.93,22.74,17.61,354.2,59.25,0.882,4.7
1602,"2023-05-02",NA,NA,NA,100,47.46,-27.164693,32.713983,0.029,708,258.4,34.3,12.09,0.743,0,NA,32.72,21.07,25.37,21.1,14.57,36.59,0.953,4.55
1603,"2023-05-03",NA,NA,NA,100,79.78,-27.164693,32.713983,0.029,722.9,120.6,29.74,6.316,0.383,0,NA,27.22,20.04,24.22,20.19,156.9,30.01,0.312,3.725
1604,"2023-05-04",NA,NA,NA,100,56.99,-27.164693,32.713983,0.029,705.2,262.5,34.1,12.38,0.758,1.27,NA,30.38,18.53,23.91,19.04,348,43.13,1.474,6.95
1605,"2023-05-05",NA,NA,NA,100,62.27,-27.164693,32.713983,0.029,918,244.6,36.83,11.32,0.687,0,NA,28.96,18.03,22.7,18.19,78.55,47.88,0.572,4.775
1606,"2023-05-06",NA,NA,NA,100,52.23,-27.164693,32.713983,0.029,884,254.7,35.61,11.82,0.71,0,NA,31.17,16.97,24.26,17.44,5.751,27.63,1.099,5.525
1607,"2023-05-07",NA,NA,NA,100,54.83,-27.164693,32.713983,0.029,822,228.7,34.1,10.72,0.615,0,NA,30.65,20.08,24.51,20.31,174.5,52.34,0.741,4.325
1608,"2023-05-08",NA,NA,NA,100,92.1,-27.164693,32.713983,0.029,157.2,42.1,10.42,2.838,0.178,3.048,NA,21.63,18.11,20.59,18.57,197.2,31.54,0.671,3.65
1609,"2023-05-09",NA,NA,NA,100,60.29,-27.164693,32.713983,0.029,844,256.6,39.46,12.27,0.731,0,NA,26.89,16.57,20.77,16.83,189.3,39.76,0.919,4.85
1610,"2023-05-10",NA,NA,NA,100,72.61,-27.164693,32.713983,0.029,1050,126.1,44.11,7.246,0.409,0.254,NA,23.99,16.7,19.86,16.62,243.3,40.9,0.504,4.025
1611,"2023-05-11",NA,NA,NA,100,54.71,-27.164693,32.713983,0.029,826,250.6,37.23,12.02,0.726,0,NA,28.34,14.07,21.46,14.54,5.258,24.39,0.789,5.225
1612,"2023-05-12",NA,NA,NA,100,68.3,-27.164693,32.713983,0.029,838,216,33.99,9.96,0.609,0,NA,29.31,16.84,22.82,16.77,143.5,36.19,0.539,4.1
1613,"2023-05-13",NA,NA,NA,100,69.55,-27.164693,32.713983,0.029,896,186.9,37.64,9.13,0.553,0,NA,27.96,19.28,22.89,19.31,169.1,31.9,0.75,3.8
1614,"2023-05-14",NA,NA,NA,100,62.26,-27.164693,32.713983,0.03,856,186.7,34.6,9.24,0.461,10.67,NA,27.2,18.17,21.41,18.55,169.6,55.53,0.672,5.6
1615,"2023-05-15",NA,NA,NA,100,67.06,-27.164693,32.713983,0.062,936,223.3,41.68,10.98,0.62,0.254,NA,24.84,16.71,20.07,17.05,187.8,46.56,1.45,5.45
1616,"2023-05-16",NA,NA,NA,100,60.6,-27.164693,32.713983,0.062,862,227.2,35.81,10.62,0.596,0,NA,25.89,13.99,19.34,14.49,149.6,59.66,0.632,3.725
1617,"2023-05-17",NA,NA,NA,100,41.96,-27.164693,32.713983,0.059,679.3,248.7,32.58,11.65,0.706,0,NA,29.9,15.36,21.13,15.47,329.2,24.07,0.629,4.1
1618,"2023-05-18",NA,NA,NA,100,70.78,-27.164693,32.713983,0.057,931,183.6,37.23,8.3,0.478,0,NA,27.03,17.12,21.37,17.08,179.5,32,0.534,3.725
1619,"2023-05-19",NA,NA,NA,100,69.2,-27.164693,32.713983,0.055,875,200.4,35.92,9.87,0.548,1.778,NA,25.53,14.63,19.51,15.2,183.6,45.09,1.284,4.55
1620,"2023-05-20",NA,NA,NA,99.8,45.56,-27.164693,32.713983,0.054,668.2,248.2,32.17,11.63,0.699,0,NA,26.35,12.13,18.08,12.53,181,52.91,0.704,4.1
1621,"2023-05-21",NA,NA,NA,100,41.93,-27.164693,32.713983,0.053,682.3,246.2,32.17,11.46,0.69,0,NA,29.27,12.19,20.16,13.36,322.4,40.64,0.865,5.825
1622,"2023-05-22",NA,NA,NA,95.1,57.21,-27.164693,32.713983,0.052,893,181,38.04,9.04,0.541,0,NA,23.71,15.47,19.15,16,174.8,47.47,1.437,6.425
1623,"2023-05-23",NA,NA,NA,100,61.45,-27.164693,32.713983,0.05,835,194.6,33.49,9.45,0.573,0,NA,24.93,13.76,19.07,14.01,299.6,73.33,0.808,5.225
1624,"2023-05-24",NA,NA,NA,100,63.32,-27.164693,32.713983,0.049,717.1,236.1,31.77,10.72,0.644,0,NA,27.12,13.53,20.16,13.59,24.16,25.67,0.676,5.525
1625,"2023-05-25",NA,NA,NA,100,65.99,-27.164693,32.713983,0.048,815,229.3,33.79,10.42,0.618,0,NA,27.98,16.77,22.45,16.49,3.676,31.09,1.813,6.5
1626,"2023-05-26",NA,NA,NA,93.5,56.03,-27.164693,32.713983,0.047,699.4,217.3,28.33,9.42,0.558,0,NA,30.3,20.11,23.25,19.7,39.85,94.3,2.197,6.35
1627,"2023-05-27",NA,NA,NA,97.1,68.89,-27.164693,32.713983,0.045,680.6,116.7,24.99,5.711,0.298,0,NA,25.46,18.26,21.07,18.73,191.2,34.29,0.551,3.5
1628,"2023-05-28",NA,NA,NA,100,55.2,-27.164693,32.713983,0.044,688.1,224.8,29.74,10.12,0.602,0,NA,28.93,17.34,22.37,17.92,7.624,27.42,0.98,5.675
1629,"2023-05-29",NA,NA,NA,100,42.67,-27.164693,32.713983,0.042,739.7,233.2,33.99,10.9,0.65,0,NA,30.41,15.36,22.18,14.9,331.6,37.03,0.543,4.1
1630,"2023-05-30",NA,NA,NA,100,67.11,-27.164693,32.713983,0.04,838,162,33.69,7.709,0.459,0,NA,27.85,14.77,21.25,15.58,32.38,24.73,0.529,4.775
1631,"2023-05-31",NA,NA,NA,100,65.84,-27.164693,32.713983,0.039,866,133.4,33.79,6.85,0.38,2.794,NA,25.9,17.72,21.36,17.27,2.453,28.4,0.821,6.35
1632,"2023-06-01",NA,NA,NA,100,66.1,-27.164693,32.713983,0.038,783.3,150.1,29.04,7.089,0.417,1.524,NA,24,14.95,19.51,15.09,166,55.52,0.434,3.5
1633,"2023-06-02",NA,NA,NA,100,42.23,-27.164693,32.713983,0.038,642.3,236.6,30.96,11.07,0.661,0,NA,27.28,11.76,18.4,12.39,171.9,57.15,0.537,3.95
1634,"2023-06-03",NA,NA,NA,100,34.6,-27.164693,32.713983,0.037,735.2,216.2,31.16,9.78,0.576,0,NA,31.64,12.32,21.25,12.82,327.2,23.91,0.954,4.85
1635,"2023-06-04",NA,NA,NA,99,47.13,-27.164693,32.713983,0.037,797.4,198.6,29.95,9.16,0.534,0,NA,27.4,15.27,21.13,15.94,177,60.77,0.859,5.075
1636,"2023-06-05",NA,NA,NA,100,62.96,-27.164693,32.713983,0.036,798.9,196.1,30.55,8.75,0.511,0,NA,25.68,13.47,19.52,13.94,161.9,36.68,1.065,5.675
1637,"2023-06-06",NA,NA,NA,91.8,54.19,-27.164693,32.713983,0.033,701,167.4,29.44,7.974,0.225,0,NA,25.6,18.44,21.75,18.6,27.88,27.7,0.955,4.325
1638,"2023-06-07",NA,NA,NA,100,52.91,-27.164693,32.713983,0.035,621.5,224.9,28.12,9.83,0.579,0,NA,29.64,15.17,21.78,14.68,349.1,26.11,1.17,5.45
1639,"2023-06-08",NA,NA,NA,97.4,46.25,-27.164693,32.713983,0.034,763.5,203.8,27.11,8.07,0.476,0,NA,32.47,18.59,23.7,17.59,333.6,39.67,1.263,4.4
1640,"2023-06-09",NA,NA,NA,99.4,61.09,-27.164693,32.713983,0.033,771.5,211,29.64,9.05,0.535,0,NA,26.91,16.79,20.86,17.02,166.7,39.75,0.842,4.4
1641,"2023-06-10",NA,NA,NA,99.7,54.28,-27.164693,32.713983,0.032,793.7,202.9,32.58,9.32,0.547,0,NA,25.56,14.76,19.03,14.93,181.3,39.58,1.053,5
1642,"2023-06-11",NA,NA,NA,99.5,54.09,-27.164693,32.713983,0.031,830,210.2,31.06,8.99,0.527,0,NA,26.11,10.28,18.82,11.3,356.6,50.23,0.858,5.6
1643,"2023-06-12",NA,NA,NA,99.2,31.63,-27.164693,32.713983,0.03,604.8,219.7,25.7,9.05,0.529,0.254,NA,30.06,13.91,20.93,12.5,330.4,39.05,0.969,5.075
1644,"2023-06-13",NA,NA,NA,100,47.84,-27.164693,32.713983,0.03,772,227.3,32.07,10.17,0.593,0,NA,27.39,13.14,18.83,13.12,184.2,47.87,0.558,4.475
1645,"2023-06-14",NA,NA,NA,100,24.12,-27.164693,32.713983,0.029,636.8,230.3,29.64,10.25,0.606,0,NA,30.58,12.12,20.07,12.13,321.5,28.72,1.161,6.2
1646,"2023-06-15",NA,NA,NA,99,39.78,-27.164693,32.713983,0.029,728.7,178.3,30.15,8.14,0.491,0,NA,26.26,14.88,19.57,12.82,59.77,85.7,0.952,5.075
1647,"2023-06-16",NA,NA,NA,99,51.08,-27.164693,32.713983,0.028,825,212,33.08,9.63,0.56,0,NA,25.34,10.51,18.44,11.15,165.3,38.44,0.947,5.975
1648,"2023-06-17",NA,NA,NA,100,49.83,-27.164693,32.713983,0.028,625.5,226.4,28.63,10.06,0.594,0,NA,26.84,9.47,18.45,9.54,357.5,28.04,1.272,7.175
1649,"2023-06-18",NA,NA,NA,100,59.3,-27.164693,32.713983,0.028,808,202,30.05,8.67,0.509,0,NA,26.55,11.33,18.97,12.43,6.645,74.21,0.847,4.325
1650,"2023-06-19",NA,NA,NA,100,48.67,-27.164693,32.713983,0.028,656.4,209.3,25.7,8.64,0.467,0,NA,28.99,11.18,20.1,11.42,341.6,28.78,1.317,5.75
1651,"2023-06-20",NA,NA,NA,96.4,53.16,-27.164693,32.713983,0.027,751.4,194.7,30.25,8.71,0.515,0,NA,26.15,15.78,19.72,15.93,169,43.73,0.867,5
1652,"2023-06-21",NA,NA,NA,97.6,48.15,-27.164693,32.713983,0.027,612.9,213.3,27.11,9.34,0.546,0,NA,26.86,12.5,19.71,13.2,333.2,62.07,0.991,5.975
1653,"2023-06-22",NA,NA,NA,96.2,60.62,-27.164693,32.713983,0.027,759.7,199.9,31.87,9.27,0.524,0,NA,23.56,14.64,18.43,15.3,180.3,41.87,1.219,5.675
1654,"2023-06-23",NA,NA,NA,100,59.32,-27.164693,32.713983,0.027,740.8,182.5,27.72,7.924,0.46,0,NA,24.4,12.69,18.06,13.42,22.61,49.16,0.579,4.325
1655,"2023-06-24",NA,NA,NA,100,50.21,-27.164693,32.713983,0.027,594.8,213.9,26.1,9.09,0.535,0,NA,27.12,12.89,18.7,12.53,350.7,29.26,0.984,5.75
1656,"2023-06-25",NA,NA,NA,100,50.85,-27.164693,32.713983,0.027,583.9,211.1,25.49,8.95,0.526,0,NA,27.21,11.14,18.41,11.15,344.7,29.78,0.684,3.875
1657,"2023-06-26",NA,NA,NA,100,44.46,-27.164693,32.713983,0.027,561.3,202.2,22.46,7.959,0.472,0,NA,27.99,10.61,18.96,10.49,339.1,32,0.628,4.325
1658,"2023-06-27",NA,NA,NA,100,46.98,-27.164693,32.713983,0.027,588.5,213.6,26.3,9.31,0.547,0,NA,27.32,12,17.95,11.89,40.67,31.74,0.454,4.4
1659,"2023-06-28",NA,NA,NA,100,48.99,-27.164693,32.713983,0.026,647.1,210.5,26.81,8.99,0.529,0,NA,26.86,9.55,18.07,10.43,18.66,27.55,0.661,4.625
1660,"2023-06-29",NA,NA,NA,99.8,44.38,-27.164693,32.713983,0.026,573.9,207.2,25.29,8.84,0.524,0,NA,28.94,14.89,20.8,14.44,336.4,33.4,0.959,6.275
1661,"2023-06-30",NA,NA,NA,100,54.99,-27.164693,32.713983,0.026,767.3,213.4,32.47,9.67,0.574,0,NA,25.97,11.88,18,11.6,182,41.36,0.71,4.55
1662,"2023-07-01",NA,NA,NA,100,49,-27.164693,32.713983,0.026,662.3,228.1,29.74,10.21,0.605,0,NA,26.5,7.076,17.55,8.16,354,41.07,0.851,4.925
1663,"2023-07-02",NA,NA,NA,100,45.61,-27.164693,32.713983,0.026,599.8,218.7,25.7,9.13,0.549,0,NA,28.2,13.27,19.49,12.29,342,40.8,1.131,5.525
1664,"2023-07-03",NA,NA,NA,100,47.5,-27.164693,32.713983,0.026,674.3,225,28.93,9.82,0.577,0,NA,27.81,14.93,20.64,14.93,344.2,59.26,0.901,5.15
1665,"2023-07-04",NA,NA,NA,100,46.59,-27.164693,32.713983,0.026,605.6,221.3,26.4,9.47,0.563,0,NA,28.54,12.32,20.16,12.36,340.2,46.75,1.061,5.825
1666,"2023-07-05",NA,NA,NA,99.3,62.88,-27.164693,32.713983,0.026,780.6,188,28.33,8.21,0.476,0,NA,24.6,15.52,19.13,15.69,175.5,39.72,1.223,5.225
1667,"2023-07-06",NA,NA,NA,100,51.57,-27.164693,32.713983,0.026,756.9,184.7,28.83,8.22,0.486,0,NA,24.84,12.92,18.24,13.03,141.4,74.5,0.739,4.4
1668,"2023-07-07",NA,NA,NA,100,45.97,-27.164693,32.713983,0.026,582.2,212.4,24.28,8.66,0.519,0,NA,27.94,13.37,20.54,13.08,352.3,33.07,1.887,6.875
1669,"2023-07-08",NA,NA,NA,78.48,26.38,-27.164693,32.713983,0.026,623.7,224.7,26.4,9.12,0.537,0,NA,30.91,17.31,22.23,15.66,335.9,28,1.874,6.875
1670,"2023-07-09",NA,NA,NA,99,54.7,-27.164693,32.713983,0.026,762.5,179.2,29.14,7.867,0.465,10.67,NA,25.85,10.59,18.46,11.22,179.3,51.41,1.496,7.325
1671,"2023-07-10",NA,NA,NA,100,90.2,-27.164693,32.713983,0.083,262.5,56.03,14.37,3.267,0.171,36.07,NA,13.1,9.94,11.94,10.42,194,43.74,2.007,6.875
1672,"2023-07-11",NA,NA,NA,99.3,56.22,-27.164693,32.713983,0.077,892,229,36.83,10.61,0.601,0.254,NA,21.15,10.97,14.9,10.88,190,40.86,1.656,6.65
1673,"2023-07-12",NA,NA,NA,100,58.37,-27.164693,32.713983,0.068,923,214,38.04,9.76,0.562,0,NA,23.29,10.05,16.28,10.68,172.8,37.82,0.927,4.55
1674,"2023-07-13",NA,NA,NA,100,51.1,-27.164693,32.713983,0.065,810,235.8,35.51,10.82,0.648,0,NA,24.18,7.46,15.47,8.65,51.38,53.13,0.511,4.025
1675,"2023-07-14",NA,NA,NA,100,48.97,-27.164693,32.713983,0.063,943,213.1,36.93,9.81,0.568,0,NA,24.19,9.01,15.82,10.04,51.38,60.05,0.54,5
1676,"2023-07-15",NA,NA,NA,100,38.62,-27.164693,32.713983,0.061,658.5,242.1,31.06,11.12,0.664,0,NA,24.99,9.68,16.76,9.96,342.2,24.43,0.743,5.975
1677,"2023-07-16",NA,NA,NA,100,18.74,-27.164693,32.713983,0.06,645.6,235.4,29.44,10.47,0.629,0,NA,30.89,9.4,17.84,9.52,257.4,48.28,0.405,3.35
1678,"2023-07-17",NA,NA,NA,100,49.83,-27.164693,32.713983,0.059,630.5,230.2,29.14,10.32,0.619,0,NA,27.64,11.92,18.71,12.1,133.1,72.37,0.902,4.475
1679,"2023-07-18",NA,NA,NA,100,25.49,-27.164693,32.713983,0.057,646.9,235,27.92,9.85,0.594,0,NA,31.69,10.22,18.98,9.72,354,25.74,1.154,5.75
1680,"2023-07-19",NA,NA,NA,99.1,36.97,-27.164693,32.713983,0.056,760,218.8,29.64,9.47,0.559,2.794,NA,26.35,15.92,19.49,14.72,241,95.5,1.861,7.25
1681,"2023-07-20",NA,NA,NA,100,86.3,-27.164693,32.713983,0.055,390.9,73.76,17.31,4.032,0.218,1.778,NA,16.88,11.64,14.33,11.93,188.1,43.89,1.654,5.15
1682,"2023-07-21",NA,NA,NA,99,73.62,-27.164693,32.713983,0.063,813,114.2,31.88,5.8,0.271,3.302,NA,18.87,11.69,14.63,11.97,193.7,37.43,0.811,4.175
1683,"2023-07-22",NA,NA,NA,100,53.58,-27.164693,32.713983,0.073,735,240.7,32.17,11.18,0.67,0,NA,24.64,10.55,17.8,10.97,349.7,29.86,1.264,7.025
1684,"2023-07-23",NA,NA,NA,100,34.58,-27.164693,32.713983,0.07,753.9,223.9,32.58,10.19,0.617,0,NA,29.58,11.68,19.48,11.51,348.7,29.91,0.979,4.4
1685,"2023-07-24",NA,NA,NA,99.9,62.71,-27.164693,32.713983,0.067,861,158.5,34.6,7.308,0.386,0.254,NA,23.11,15.34,18.1,15.5,188,50.19,1.427,6.275
1686,"2023-07-25",NA,NA,NA,99,58.6,-27.164693,32.713983,0.065,877,213.8,37.23,9.97,0.587,0,NA,23.59,13.5,17.88,13.67,154.5,70.11,0.898,4.85
1687,"2023-07-26",NA,NA,NA,96.5,51.16,-27.164693,32.713983,0.063,747.4,242.8,31.56,11.02,0.634,0,NA,25.4,14.76,19.39,14.76,357.2,30.42,1.491,6.5
1688,"2023-07-27",NA,NA,NA,100,49.82,-27.164693,32.713983,0.061,660.7,242,30.15,10.76,0.647,0,NA,26.53,15.17,19.63,14.93,0.26,30.27,1.85,6.575
1689,"2023-07-28",NA,NA,NA,100,51.17,-27.164693,32.713983,0.06,644.6,236.3,28.93,10.35,0.624,0,NA,27.71,14.03,19.88,13.93,357,31.87,1.262,5.675
1690,"2023-07-29",NA,NA,NA,100,50.8,-27.164693,32.713983,0.058,668.3,244.2,30.35,10.82,0.656,0,NA,28.3,16.47,20.96,16.13,7.16,32.4,1.978,6.425
1691,"2023-07-30",NA,NA,NA,93.3,20.36,-27.164693,32.713983,0.057,724.7,251.7,32.88,10.74,0.639,0,NA,27.33,12.84,19.13,12.8,228.2,69.65,1.007,5
1692,"2023-07-31",NA,NA,NA,100,27.1,-27.164693,32.713983,0.055,847,262.5,35.71,12.02,0.729,0,NA,26.33,8.95,18.12,10.43,317.2,53.27,0.916,6.05
1693,"2023-08-01",NA,NA,NA,100,47.96,-27.164693,32.713983,0.053,788.7,226.7,35.21,10.9,0.618,0,NA,23.19,12.54,17.02,12.97,178.1,40.65,1.32,5.975
1694,"2023-08-02",NA,NA,NA,99,52.77,-27.164693,32.713983,0.052,893,246.4,38.24,11.46,0.694,0,NA,23.41,10.27,16.36,10.58,164.5,42.6,0.905,4.175
1695,"2023-08-03",NA,NA,NA,100,57.31,-27.164693,32.713983,0.05,1030,204.4,42.79,9.65,0.581,0,NA,22.86,7.762,15.76,9.11,45.91,32.94,0.662,5.45
1696,"2023-08-04",NA,NA,NA,100,49.95,-27.164693,32.713983,0.049,933,250.8,41.17,11.83,0.694,0.508,NA,25.2,11.91,17.84,11.86,3.993,38.77,0.868,5.525
1697,"2023-08-05",NA,NA,NA,100,54.27,-27.164693,32.713983,0.047,954,230.2,41.17,10.91,0.663,0,NA,25.58,10.87,18.09,11.48,24.72,51.88,0.868,5.3
1698,"2023-08-06",NA,NA,NA,100,44.37,-27.164693,32.713983,0.046,870,276.3,38.75,12.86,0.786,0,NA,26.72,10.66,18.78,11.1,348.5,55.1,0.862,5.75
1699,"2023-08-07",NA,NA,NA,100,50.27,-27.164693,32.713983,0.044,805,262.8,36.22,12.19,0.757,0,NA,26.3,9.21,17.67,9.72,35.31,51.44,0.69,4.775
1700,"2023-08-08",NA,NA,NA,100,49.32,-27.164693,32.713983,0.042,709.6,261.2,33.08,11.75,0.719,0,NA,26.79,9.27,18.27,10.13,47.12,50.33,0.697,5.675
1701,"2023-08-09",NA,NA,NA,98.9,62.51,-27.164693,32.713983,0.038,900,193.9,36.82,8.78,0.251,0,NA,25.76,16.81,20.72,16.92,138.9,34.21,0.905,3.725
1702,"2023-08-10",NA,NA,NA,100,68.19,-27.164693,32.713983,0.064,1062,220.4,44.51,10.68,0.641,12.95,NA,23.44,13.02,18.64,14.17,137.8,35.01,0.83,5.225
1703,"2023-08-11",NA,NA,NA,99.8,53.81,-27.164693,32.713983,0.071,845,278.6,38.85,13.14,0.807,0,NA,23.67,11.86,18.06,12.34,42.87,29.65,0.849,6.2
1704,"2023-08-12",NA,NA,NA,100,44.98,-27.164693,32.713983,0.068,761.3,282.8,36.82,13.33,0.828,0,NA,25.82,9.22,17.88,10.24,6.209,46.91,0.914,5.825
1705,"2023-08-13",NA,NA,NA,100,50.36,-27.164693,32.713983,0.065,747.9,277,35.61,12.79,0.791,0,NA,26.9,11.64,19.14,12.47,341.2,44.55,1.191,5.975
1706,"2023-08-14",NA,NA,NA,100,34.09,-27.164693,32.713983,0.063,711.9,262,31.66,11.26,0.692,0,NA,30.07,13.89,20.9,14.41,353.4,52.78,1.428,5.975
1707,"2023-08-15",NA,NA,NA,100,62.91,-27.164693,32.713983,0.061,878,201,35.1,8.71,0.488,3.302,NA,24.88,16.12,19.94,16.72,157.3,35.67,1.471,6.2
1708,"2023-08-16",NA,NA,NA,99.3,61.48,-27.164693,32.713983,0.06,959,172.4,40.16,8.76,0.525,0,NA,22.53,14.98,18.2,15.37,125.8,56.21,0.821,4.25
