date_time,batt_min,check0.1,flag_tot,flag0.1,flag3.2,flag3.6,flag4.1,flag4.2,flag6.2,humid_rel,pressure_atm,rad_solar_avg,rain_tot,temp_air_avg,temp_ground_avg,temp_ground_min,wind_dir,wind_dir_sd,wind_speed
"2018-11-07 14:00:00",12.67,"normal",1,0,0,1,0,0,0,60.33,101.536,432.6,0,21.77,22.61,22.31,154.7,40.05,3.286
"2018-11-07 15:00:00",12.64,"normal",1,0,0,1,0,0,0,60.36,101.5653,411.4,0,21.69,22.59,21.41,157.4,38.65,3.065
"2018-11-07 16:00:00",12.61,"normal",1,0,0,1,0,0,0,63.55,101.5714,266.2,0,21,21.3,20.81,150.4,35.53,2.801
"2018-11-07 17:00:00",12.49,"med_warn",2,1,0,1,0,0,0,64.24,101.6253,60.41,0,20.16,19.96,19.1,150.8,34.38,2.167
"2018-11-07 18:00:00",12.46,"med_warn",2,1,0,1,0,0,0,71.03,101.7445,0.682,0,18.65,18.31,17.79,173,33.11,1.224
"2018-11-07 19:00:00",12.41,"med_warn",2,1,0,1,0,0,0,87.2,101.8266,0,0,16.8,16.63,15.84,180.2,33.65,1.126
"2018-11-07 20:00:00",12.41,"med_warn",2,1,0,1,0,0,0,83.2,101.8756,0,0,16.69,16.36,15.91,195,25.91,1.346
"2018-11-07 21:00:00",12.37,"med_warn",2,1,0,1,0,0,0,80.1,101.9418,0,0,16.52,16.14,15.92,193.1,28.98,1.619
"2018-11-07 22:00:00",12.36,"med_warn",2,1,0,1,0,0,0,84.9,101.9433,0,0,16.01,15.75,15.24,188.3,28.79,1.439
"2018-11-07 23:00:00",12.37,"med_warn",2,1,0,1,0,0,0,84.8,101.9127,0,0,15.71,15.47,15.02,178.7,32.71,1.206
"2018-11-08 00:00:00",12.36,"med_warn",2,1,0,1,0,0,0,87.8,101.8592,0,0,15.68,15.38,14.68,189.4,26.13,1.337
"2018-11-08 01:00:00",12.35,"med_warn",2,1,0,1,0,0,0,89.5,101.8163,0,0,14.59,14.22,13.8,196.8,26.56,1.254
"2018-11-08 02:00:00",12.34,"med_warn",2,1,0,1,0,0,0,90.4,101.8116,0,0,13.69,13.34,13.09,200.2,25.42,1.177
"2018-11-08 03:00:00",12.33,"med_warn",2,1,0,1,0,0,0,86,101.8116,0,0,13.46,13.06,12.93,185.1,29.63,1.351
"2018-11-08 04:00:00",12.32,"med_warn",2,1,0,1,0,0,0,82.4,101.8279,0.235,0,13.69,13.14,12.99,190.9,28.34,1.212
"2018-11-08 05:00:00",12.32,"med_warn",2,1,0,1,0,0,0,75.44,101.8874,84.7,0,14.6,14.7,13.26,189.9,28.18,1.244
"2018-11-08 06:00:00",12.39,"med_warn",2,1,0,1,0,0,0,65.55,101.9466,321.7,0,16.98,18.36,16.76,192.7,30.48,1.815
"2018-11-08 07:00:00",12.46,"med_warn",2,1,0,1,0,0,0,53.48,101.9303,574.1,0,19.65,20.67,19.76,188.6,33.68,2.436
"2018-11-08 08:00:00",12.52,"normal",1,0,0,1,0,0,0,43.1,101.9232,796.8,0,21.93,23.09,21.92,171.6,41.15,2.412
"2018-11-08 09:00:00",12.61,"normal",1,0,0,1,0,0,0,40.4,101.8721,961,0,23.21,25.12,24.27,166.4,42.09,2.013
"2018-11-08 10:00:00",12.75,"normal",1,0,0,1,0,0,0,40.72,101.7914,1078,0,24.05,26.45,25.71,165.4,47.53,1.855
"2018-11-08 11:00:00",12.77,"normal",1,0,0,1,0,0,0,42.95,101.7004,932,0,24.3,26.45,23.85,132.3,47.51,1.738
"2018-11-08 12:00:00",12.86,"normal",1,0,0,1,0,0,0,49.16,101.6273,985,0,24.75,27.18,25.18,133.4,44.3,1.645
"2018-11-08 13:00:00",12.93,"normal",1,0,0,1,0,0,0,48.8,101.507,787.4,0,23.79,25.72,24.02,107.1,42.23,2.242
"2018-11-08 14:00:00",12.99,"normal",1,0,0,1,0,0,0,50.85,101.4805,799.3,0,23.75,25.89,25.06,114.5,42.31,2.201
"2018-11-08 15:00:00",12.97,"normal",1,0,0,1,0,0,0,58.55,101.4337,581.8,0,23.01,24.42,23.33,93.7,34.89,2.375
"2018-11-08 16:00:00",12.82,"normal",1,0,0,1,0,0,0,63.47,101.4093,332.3,0,21.82,22.25,20.78,85.9,28.87,2.372
"2018-11-08 17:00:00",12.73,"normal",1,0,0,1,0,0,0,68.86,101.444,47.85,0,20.16,19.81,18.79,85.3,24.9,1.356
"2018-11-08 18:00:00",12.7,"normal",1,0,0,1,0,0,0,74.3,101.4757,0.721,0,17.94,17.4,16.62,101.2,16.55,0.217
"2018-11-08 19:00:00",12.67,"normal",1,0,0,1,0,0,0,78.34,101.5086,0,0,16.82,15.71,15.03,141.2,3.118,0.013
"2018-11-08 20:00:00",12.62,"normal",1,0,0,1,0,0,0,88.2,101.5658,0,0,15.84,14.63,13.82,175.2,4.297,0.059
"2018-11-08 21:00:00",12.61,"normal",1,0,0,1,0,0,0,94.8,101.6068,0,0,13.52,13.43,13.14,243.2,0.582,0.003
"2018-11-08 22:00:00",12.59,"normal",1,0,0,1,0,0,0,94.9,101.5586,0,0,13.38,13.13,12.75,214,1.871,0.049
"2018-11-08 23:00:00",12.61,"normal",1,0,0,1,0,0,0,95.9,101.5178,0,0,12.79,12.67,12.47,216.3,0.001,0.002
"2018-11-09 00:00:00",12.58,"normal",1,0,0,1,0,0,0,97.8,101.4933,0,0,12.58,12.37,12.22,209.3,0.87,0.008
"2018-11-09 01:00:00",12.59,"normal",1,0,0,1,0,0,0,98,101.4606,0,0,12.58,12.31,12.07,214.9,1.508,0.019
"2018-11-09 02:00:00",12.57,"normal",1,0,0,1,0,0,0,97.8,101.4525,0,0,12.11,12.01,11.63,219,2.833,0.006
"2018-11-09 03:00:00",12.56,"normal",1,0,0,1,0,0,0,94.6,101.4525,0,0,12.57,12.14,11.49,206.3,7.426,0.085
"2018-11-09 04:00:00",12.57,"normal",1,0,0,1,0,0,0,98.5,101.4443,0.331,0,11.57,11.74,11.5,0,0,0
"2018-11-09 05:00:00",12.57,"normal",1,0,0,1,0,0,0,89.5,101.5259,90.7,0,13.19,14.06,11.51,58.08,0,0.001
"2018-11-09 06:00:00",12.69,"normal",1,0,0,1,0,0,0,71.5,101.5857,301.8,0,19.1,20.4,18.02,226.8,36.29,0.521
"2018-11-09 07:00:00",12.84,"normal",1,0,0,1,0,0,0,58.46,101.5808,546.2,0,21.5,22.64,21.76,310.1,46.49,0.962
"2018-11-09 08:00:00",12.99,"normal",1,0,0,1,0,0,0,59.39,101.597,421.3,0,22.25,23.83,23.23,333,32.99,1.594
"2018-11-09 09:00:00",13.15,"normal",1,0,0,1,0,0,0,55.57,101.5643,448.3,0,22.81,24.63,23.76,344.5,37.34,1.159
"2018-11-09 10:00:00",13.18,"normal",1,0,0,1,0,0,0,55.35,101.5072,429.7,0,23.46,25.3,24.37,350.8,37.36,0.93
"2018-11-09 11:00:00",13.34,"normal",1,0,0,1,0,0,0,55.9,101.4794,651.7,0,24.18,26.59,24.79,33.59,58.57,1.645
"2018-11-09 12:00:00",13.35,"normal",1,0,0,1,0,0,0,52.47,101.4575,748.3,0,24.15,26.31,24.93,73.47,27.06,2.177
"2018-11-09 13:00:00",13.39,"normal",1,0,0,1,0,0,0,56.56,101.4067,857,0,24.37,27.01,25.33,65.96,25.28,2.715
"2018-11-09 14:00:00",13.35,"normal",1,0,0,1,0,0,0,59.51,101.393,478.4,0,23.56,25.04,23.67,74.51,27.53,2.513
"2018-11-09 15:00:00",13.35,"normal",1,0,0,1,0,0,0,59.08,101.4149,571.8,0,23.85,25.45,24.68,68.91,22.98,2.749
"2018-11-09 16:00:00",13.09,"normal",1,0,0,1,0,0,0,59.55,101.4501,319.9,0,23.28,23.73,22.24,68.12,23.5,2.3
"2018-11-09 17:00:00",12.93,"normal",1,0,0,1,0,0,0,69.03,101.5075,52.09,0,21.62,21.26,20.18,69.44,20.04,2.161
"2018-11-09 18:00:00",12.91,"normal",1,0,0,1,0,0,0,78.2,101.5498,0.854,0,19.53,18.81,17.65,78.74,13.99,0.608
"2018-11-09 19:00:00",12.87,"normal",1,0,0,1,0,0,0,81.2,101.6308,0,0,18.16,16.73,16.06,127.5,5.148,0.022
"2018-11-09 20:00:00",12.86,"normal",1,0,0,1,0,0,0,83.8,101.6471,0,0,17.83,15.94,15.5,146,3.263,0.014
"2018-11-09 21:00:00",12.84,"normal",1,0,0,1,0,0,0,83.4,101.6654,0,0,17.18,15.2,14.83,186.6,1.631,0.044
"2018-11-09 22:00:00",12.83,"normal",1,0,0,1,0,0,0,88.5,101.6771,0.162,0,16.08,15.35,14.69,227.2,2.936,0.022
"2018-11-09 23:00:00",12.82,"normal",1,0,0,1,0,0,0,87.9,101.639,0.086,0,17.07,17.16,16.68,228.7,5.682,0.021
"2018-11-10 00:00:00",12.82,"normal",1,0,0,1,0,0,0,86.6,101.59,0,0,17.28,17.01,16.93,193.5,10.91,0.057
"2018-11-10 01:00:00",12.81,"normal",1,0,0,1,0,0,0,86.1,101.5656,0,0,17.22,16.7,16.56,196.3,6.52,0.144
"2018-11-10 02:00:00",12.79,"normal",1,0,0,1,0,0,0,84.7,101.5574,0,0,17.58,17.22,16.78,191.7,14.11,0.628
"2018-11-10 03:00:00",12.79,"normal",1,0,0,1,0,0,0,91.4,101.5248,0,0,16.79,16.33,14.83,185.9,15.39,0.164
"2018-11-10 04:00:00",12.79,"normal",1,0,0,1,0,0,0,93.8,101.5494,0.547,0,15.47,14.68,14.17,212.5,19.51,0.136
"2018-11-10 05:00:00",12.75,"normal",1,0,0,1,0,0,0,85.5,101.5886,70.66,0,16.02,16.03,14.74,229.3,17.6,0.134
"2018-11-10 06:00:00",13,"normal",1,0,0,1,0,0,0,64.65,101.5973,335.1,0,20.36,21.7,18.59,233,48.53,0.614
"2018-11-10 07:00:00",13.33,"normal",1,0,0,1,0,0,0,60.01,101.585,577,0,23.27,24.78,23.5,59.67,43.97,1.175
"2018-11-10 08:00:00",13.43,"normal",1,0,0,1,0,0,0,59.76,101.5623,502.2,0,23.25,25.1,23.6,353.7,47.35,1.267
"2018-11-10 09:00:00",13.48,"normal",1,0,0,1,0,0,0,58.34,101.5035,542,0,24.06,25.71,23.43,37.8,37.2,1.148
"2018-11-10 10:00:00",13.71,"high_warn",2,1,0,1,0,0,0,51.03,101.4087,693.2,0,24.54,26.58,24.91,45.23,29.35,2.209
"2018-11-10 11:00:00",14.04,"high_warn",2,1,0,1,0,0,0,48.38,101.3273,1104,0,25.56,28.55,27.54,31.27,30.37,2.868
"2018-11-10 12:00:00",13.92,"high_warn",2,1,0,1,0,0,0,53.08,101.2346,1024,0,25.59,28.52,27.52,32.27,34.16,3.252
"2018-11-10 13:00:00",14.8,"high_warn",2,1,0,1,0,0,0,50.73,101.1456,955,0,25.74,28.54,27.8,37.05,24.92,3.427
"2018-11-10 14:00:00",13.7,"high_warn",2,1,0,1,0,0,0,53.81,101.0392,790.5,0,25.07,27.42,26.43,28.4,29.32,3.502
"2018-11-10 15:00:00",13.72,"high_warn",2,1,0,1,0,0,0,54.61,101.0009,576.3,0,24.4,26.06,25.06,18.77,31.89,3.357
"2018-11-10 16:00:00",13.29,"normal",1,0,0,1,0,0,0,57.98,100.9934,335.1,0,23.39,24,22.49,19.62,31.96,3.39
"2018-11-10 17:00:00",13.04,"normal",1,0,0,1,0,0,0,61.54,101.025,51.45,0,21.9,21.64,20.84,18.71,29.13,2.814
"2018-11-10 18:00:00",12.99,"normal",1,0,0,1,0,0,0,68.44,101.0547,0.824,0,20.36,19.92,19.25,17.15,23.96,1.712
"2018-11-10 19:00:00",12.93,"normal",1,0,0,1,0,0,0,74.37,101.0993,0,0,19.18,18.6,18.21,22.17,21.66,1.021
"2018-11-10 20:00:00",12.94,"normal",1,0,0,1,0,0,0,84,101.1494,0,0,18.4,17.52,15.75,339.1,36.13,0.726
"2018-11-10 21:00:00",12.91,"normal",1,0,0,1,0,0,0,87.1,101.1576,0,0,16.97,15.77,15.36,336.5,11.14,0.079
"2018-11-10 22:00:00",12.91,"normal",1,0,0,1,0,0,0,89.4,101.154,0,0,16.76,15.2,14.86,277.1,3.018,0.039
"2018-11-10 23:00:00",12.9,"normal",1,0,0,1,0,0,0,91.3,101.1005,0,0,16.23,15.13,14.78,273.3,15.04,0.398
"2018-11-11 00:00:00",12.88,"normal",1,0,0,1,0,0,0,92.7,101.0521,0,0,15.46,15.04,14.91,282.8,16.48,0.523
"2018-11-11 01:00:00",12.87,"normal",1,0,0,1,0,0,0,92.5,101.0603,0,0,15.44,14.87,14.61,271.1,23.3,0.201
"2018-11-11 02:00:00",12.86,"normal",1,0,0,1,0,0,0,93.1,101.0789,0,0,15.36,14.45,14.02,250.4,13.99,0.061
"2018-11-11 03:00:00",12.83,"normal",1,0,0,1,0,0,0,97.9,101.0918,0,0,13.99,13.6,13.34,0,0,0
"2018-11-11 04:00:00",12.85,"normal",1,0,0,1,0,0,0,99,101.1341,0.803,0,13.56,13.33,13.13,0,0,0
"2018-11-11 05:00:00",12.84,"normal",1,0,0,1,0,0,0,94.9,101.2424,51.93,0,14.83,15.2,13.83,0,0,0
"2018-11-11 06:00:00",12.99,"normal",1,0,0,1,0,0,0,79.47,101.3188,249.7,0,18.67,19.65,17.64,309.5,17.9,0.801
"2018-11-11 07:00:00",13.45,"normal",1,0,0,1,0,0,0,67.94,101.3116,504.1,0,22.74,24.19,22.69,325.6,29.69,1.879
"2018-11-11 08:00:00",13.89,"high_warn",2,1,0,1,0,0,0,62.82,101.3196,582.5,0,23.86,25.66,24.23,343.2,31.59,2.14
"2018-11-11 09:00:00",13.95,"high_warn",2,1,0,1,0,0,0,63.09,101.3196,432.3,0,24.18,25.91,24.75,1.823,31.78,2.034
"2018-11-11 10:00:00",14.04,"high_warn",2,1,0,1,0,0,0,64.54,101.3278,418.4,0,24.79,26.3,25.64,11.44,30.46,2.043
"2018-11-11 11:00:00",14.19,"high_warn",2,1,0,1,0,0,0,62.26,101.3169,630.2,0,25.28,27.33,26.46,35.65,29.6,2.712
"2018-11-11 12:00:00",14.18,"high_warn",2,1,0,1,0,0,0,64.04,101.3098,636.1,0,25.47,27.67,27.13,43.1,26.97,2.653
"2018-11-11 13:00:00",13.99,"high_warn",2,1,0,1,0,0,0,66.57,101.2784,855,0,25.85,28.61,27.63,46.25,25.63,3.008
"2018-11-11 14:00:00",13.9,"high_warn",2,1,0,1,0,0,0,63.2,101.2608,718.9,0,25.58,27.82,25.92,43.39,27.78,3.115
"2018-11-11 15:00:00",13.92,"high_warn",2,1,0,1,0,0,0,62.74,101.2685,581.3,0,25.55,27.18,26.15,46.38,23.36,2.929
"2018-11-11 16:00:00",13.39,"normal",1,0,0,1,0,0,0,62.69,101.3014,327.8,0,24.7,25.23,23.6,41.55,24.21,2.709
"2018-11-11 17:00:00",13.05,"normal",1,0,0,1,0,0,0,74.93,101.3483,56.67,0,23.01,22.62,21.44,41.65,19.29,2.152
"2018-11-11 18:00:00",12.99,"normal",1,0,0,1,0,0,0,82,101.411,1.229,0,21.13,20.48,19.49,45.77,15.58,1.234
"2018-11-11 19:00:00",12.95,"normal",1,0,0,1,0,0,0,80.8,101.5185,0,0,19.92,18.89,18.31,56.72,11.01,0.766
"2018-11-11 20:00:00",12.93,"normal",1,0,0,1,0,0,0,84.6,101.5982,0,0,18.86,17.01,15.91,63.74,3.606,0.053
"2018-11-11 21:00:00",12.91,"normal",1,0,0,1,0,0,0,83.1,101.639,0,0,18.43,16.23,15.84,0,0,0
"2018-11-11 22:00:00",12.88,"normal",1,0,0,1,0,0,0,83.2,101.6634,0,0,18.43,16.9,16.19,152,0.711,0.009
"2018-11-11 23:00:00",12.85,"normal",1,0,0,1,0,0,0,87.9,101.6308,0,0,17.65,16.62,16.08,0,0,0
"2018-11-12 00:00:00",12.87,"normal",1,0,0,1,0,0,0,90.9,101.5818,0,0,17.06,16.17,15.59,0,0,0
"2018-11-12 01:00:00",12.86,"normal",1,0,0,1,0,0,0,88.3,101.5519,0,0,17.43,15.22,14.82,0,0,0
"2018-11-12 02:00:00",12.86,"normal",1,0,0,1,0,0,0,94.3,101.5349,0.049,0,17.06,15.75,15.24,0,0,0
"2018-11-12 03:00:00",12.85,"normal",1,0,0,1,0,0,0,97.6,101.5656,0.121,0,16.66,16.54,15.37,223.5,25.72,0.054
"2018-11-12 04:00:00",12.83,"normal",1,0,0,1,0,0,0,94.3,101.6227,0.36,0,17.42,17.39,16.84,257.8,9.13,0.104
"2018-11-12 05:00:00",12.85,"normal",1,0,0,1,0,0,0,89,101.6798,52.28,0,17.82,17.82,16.96,224.2,17.01,0.263
"2018-11-12 06:00:00",12.96,"normal",1,0,0,1,0,0,0,82.6,101.7146,142.7,0,19.55,19.83,18.74,234.7,16.98,0.21
"2018-11-12 07:00:00",13.29,"normal",1,0,0,1,0,0,0,67.16,101.7112,527.6,0,23.37,24.44,21.32,341.3,54.86,1.14
"2018-11-12 08:00:00",13.68,"high_warn",2,1,0,1,0,0,0,60.53,101.7162,748,0,24.59,26.57,25.33,5.399,35.23,2.333
"2018-11-12 09:00:00",13.96,"high_warn",2,1,0,1,0,0,0,61.48,101.6682,811,0,25.26,27.86,25.47,22.86,32.81,2.559
"2018-11-12 10:00:00",13.97,"high_warn",2,1,0,1,0,0,0,51.77,101.6006,1041,0,26.37,29.35,27.68,34.08,32.96,2.866
"2018-11-12 11:00:00",13.97,"high_warn",2,1,0,1,0,0,0,57.49,101.5555,958,0,26.64,29.32,28.06,14.39,31.26,3.303
"2018-11-12 12:00:00",14.04,"high_warn",2,1,0,1,0,0,0,52.16,101.5199,939,0,26.71,29.22,27.6,37.85,29.68,3.55
"2018-11-12 13:00:00",13.95,"high_warn",2,1,0,1,0,0,0,55.34,101.4568,913,0,26.67,29.19,28.35,37.64,27.82,3.723
"2018-11-12 14:00:00",14.07,"high_warn",2,1,0,1,0,0,0,55.58,101.3599,786.9,0,26.19,28.38,27.66,38.34,27.23,3.958
"2018-11-12 15:00:00",13.93,"high_warn",2,1,0,1,0,0,0,60.21,101.2928,571.8,0,25.52,27.06,26.27,34.53,27.42,3.976
"2018-11-12 16:00:00",13.48,"normal",1,0,0,1,0,0,0,65.87,101.3113,333.3,0,24.52,25.13,23.72,29.51,26.2,3.654
"2018-11-12 17:00:00",13.05,"normal",1,0,0,1,0,0,0,69.97,101.3338,58.49,0,22.98,22.78,21.99,27.24,28.07,3.041
"2018-11-12 18:00:00",13,"normal",1,0,0,1,0,0,0,76.72,101.3773,0.623,0,21.63,21.21,20.51,27.92,24.43,1.842
"2018-11-12 19:00:00",12.97,"normal",1,0,0,1,0,0,0,79,101.4778,0,0,20.63,20.08,19.76,24.48,19.04,0.888
"2018-11-12 20:00:00",12.93,"normal",1,0,0,1,0,0,0,84.4,101.5524,0,0,19.96,19.35,18.77,22.83,11.85,0.336
"2018-11-12 21:00:00",12.91,"normal",1,0,0,1,0,0,0,89.7,101.5653,0,0,19.27,17.87,17.28,0,0,0
"2018-11-12 22:00:00",12.88,"normal",1,0,0,1,0,0,0,89.3,101.5329,0,0,18.95,17.62,17.31,301.8,3.028,0.018
"2018-11-12 23:00:00",12.88,"normal",1,0,0,1,0,0,0,90,101.435,0,0,18.06,17.29,16.93,283.6,11.24,0.192
"2018-11-13 00:00:00",12.86,"normal",1,0,0,1,0,0,0,87.8,101.3371,0,0,18.7,18.36,17.79,312.3,13.54,0.225
"2018-11-13 01:00:00",12.83,"normal",1,0,0,1,0,0,0,90.4,101.2943,0,0,19.25,19.24,19.16,305.7,24.37,0.489
"2018-11-13 02:00:00",12.86,"normal",1,0,0,1,0,0,0,87.4,101.3062,0,0,19.46,19.49,19.34,304.5,13.63,0.397
"2018-11-13 03:00:00",12.86,"normal",1,0,0,1,0,0,0,86.6,101.3314,0,0,19.86,19.77,19.69,307.1,18.9,0.717
"2018-11-13 04:00:00",12.85,"normal",1,0,0,1,0,0,0,81.1,101.3622,0.287,0,20.26,20.08,19.82,348.1,24.28,1.021
"2018-11-13 05:00:00",12.85,"normal",1,0,0,1,0,0,0,79.79,101.4138,16.4,0,20.86,20.72,20.26,9.27,22.37,1.509
"2018-11-13 06:00:00",12.86,"normal",1,0,0,1,0,0,0,73.46,101.4183,102.5,0,21.26,21.49,20.81,353.1,22.63,1.688
"2018-11-13 07:00:00",13.4,"normal",1,0,0,1,0,0,0,70.31,101.3977,203.6,0,22.34,22.92,22.29,359.8,24.37,2.375
"2018-11-13 08:00:00",14.03,"high_warn",2,1,0,1,0,0,0,67.83,101.4012,352.4,0,23.36,24.42,23.76,3.542,27.33,2.711
"2018-11-13 09:00:00",13.96,"high_warn",2,1,0,1,0,0,0,61.93,101.3441,396.7,0,24.03,25.14,23.95,14.14,27.54,2.688
"2018-11-13 10:00:00",13.96,"high_warn",2,1,0,1,0,0,0,63.62,101.3033,365.2,0,24.42,25.49,24.59,11.01,27.14,3.364
"2018-11-13 11:00:00",14.06,"high_warn",2,1,0,1,0,0,0,61.73,101.2218,398.6,0,24.83,25.93,25.06,13.44,34.5,3.349
"2018-11-13 12:00:00",14.2,"high_warn",2,1,0,1,0,0,0,60.93,101.1484,493.2,0,24.94,26.19,25.59,24.25,31.56,3.54
"2018-11-13 13:00:00",14.09,"high_warn",2,1,0,1,0,0,0,56.76,101.0393,702.6,0,25.7,27.49,26.64,23.68,29.97,3.762
"2018-11-13 14:00:00",14.18,"high_warn",2,1,0,1,0,0,0,59.47,100.9985,782.8,0,25.72,27.66,26.86,12.75,29.02,4.106
"2018-11-13 15:00:00",14.07,"high_warn",2,1,0,1,0,0,0,59.41,100.9498,568.1,0,25.37,26.81,26.35,20.12,31.4,3.662
"2018-11-13 16:00:00",13.52,"normal",1,0,0,1,0,0,0,63.16,100.9688,328.8,0,24.37,24.96,23.63,22.13,27.83,3.288
"2018-11-13 17:00:00",13.06,"normal",1,0,0,1,0,0,0,72.88,100.9977,64.62,0,22.88,22.69,21.89,27.68,26.18,2.572
"2018-11-13 18:00:00",13.01,"normal",1,0,0,1,0,0,0,78.13,101.0429,1.148,0,21.42,21.02,20.43,29.94,20.83,1.549
"2018-11-13 19:00:00",12.9,"normal",1,0,0,1,0,0,0,82.2,101.1181,0,0,20.48,19.97,19.61,14.32,17.93,0.914
"2018-11-13 20:00:00",12.95,"normal",1,0,0,1,0,0,0,80.9,101.1348,0,0,20.06,19.41,19.18,24.83,17.33,0.783
"2018-11-13 21:00:00",12.93,"normal",1,0,0,1,0,0,0,83,101.2298,0,0,20.21,19.36,18.82,12.28,16.83,0.488
"2018-11-13 22:00:00",12.91,"normal",1,0,0,1,0,0,0,90.4,101.2392,0,0,19.08,17.69,17.17,239.6,16.68,0.139
"2018-11-13 23:00:00",12.89,"normal",1,0,0,1,0,0,0,94.9,101.1657,0,0,17.49,16.96,15.91,235.5,3.931,0.02
"2018-11-14 00:00:00",12.83,"normal",1,0,0,1,0,0,0,97.7,101.0768,0,0,15.98,15.39,15.06,0,0,0
"2018-11-14 01:00:00",12.86,"normal",1,0,0,1,0,0,0,96.6,101.0719,0,0,16.18,15.25,14.94,270.3,3.933,0.035
"2018-11-14 02:00:00",12.84,"normal",1,0,0,1,0,0,0,96.4,101.0441,0,0,16.7,15.72,15.61,272.1,1.812,0.032
"2018-11-14 03:00:00",12.79,"normal",1,0,0,1,0,0,0,92.3,101.0678,0,0,18.07,17.4,15.87,282.5,19.77,0.504
"2018-11-14 04:00:00",12.79,"normal",1,0,0,1,0,0,0,92.4,101.1413,0.747,0,18.64,18.45,17.99,293.3,6.885,0.103
"2018-11-14 05:00:00",12.83,"normal",1,0,0,1,0,0,0,88.9,101.1739,44.59,0,18.77,18.47,17.59,307.7,11.7,0.114
"2018-11-14 06:00:00",12.88,"normal",1,0,0,1,0,0,0,92.5,101.2389,50.54,0,19.98,20.19,19.87,326,18.06,0.446
"2018-11-14 07:00:00",12.96,"normal",1,0,0,1,0,0,0,87.6,101.231,171.3,0,20.89,21.48,20.63,317.8,23.54,1.661
"2018-11-14 08:00:00",13.79,"high_warn",2,1,0,1,0,0,0,85.3,101.2577,253.6,0,21.77,22.88,22.59,314.5,23.72,1.985
"2018-11-14 09:00:00",14.06,"high_warn",2,1,0,1,0,0,0,77.14,101.2299,426.8,0,22.83,24.5,22.92,313.1,28.49,1.832
"2018-11-14 10:00:00",14.1,"high_warn",2,1,0,1,0,0,0,64.36,101.1625,576.3,0,24.76,27.12,26.23,347,31.36,1.88
"2018-11-14 11:00:00",14.09,"high_warn",2,1,0,1,0,0,0,55.57,101.0733,522.8,0,25.81,27.73,26.31,2.843,28.66,2.187
"2018-11-14 12:00:00",14.12,"high_warn",2,1,0,1,0,0,0,54.51,100.9998,669.7,0,26.88,28.95,27.76,6.776,31.04,2.378
"2018-11-14 13:00:00",14,"high_warn",2,1,0,1,0,0,0,51.47,100.9277,690.4,0,27.49,29.49,28.19,9.09,33.9,2.677
"2018-11-14 14:00:00",13.94,"high_warn",2,1,0,1,0,0,0,50.21,100.8886,780.7,0,27.78,29.9,29.26,20.62,31.48,3.084
"2018-11-14 15:00:00",14.03,"high_warn",2,1,0,1,0,0,0,55.05,100.8598,587.7,0,27.22,28.78,27.88,17.21,28.15,2.905
"2018-11-14 16:00:00",13.46,"normal",1,0,0,1,0,0,0,62.25,100.8367,344.8,0,25.92,26.45,24.88,24.47,28.18,2.925
"2018-11-14 17:00:00",13.03,"normal",1,0,0,1,0,0,0,76.01,100.8637,65.51,0,24.05,23.72,22.57,21.73,22.73,2.002
"2018-11-14 18:00:00",13,"normal",1,0,0,1,0,0,0,85.6,100.9203,1.399,0,21.88,21.46,20.52,32.67,20.12,1.389
"2018-11-14 19:00:00",12.98,"normal",1,0,0,1,0,0,0,92,100.9564,0,0,20.45,19.92,19.13,29.04,15.84,0.615
"2018-11-14 20:00:00",12.94,"normal",1,0,0,1,0,0,0,94,101.0097,0,0,19.62,18.58,17.34,38.98,14.42,0.32
"2018-11-14 21:00:00",12.92,"normal",1,0,0,1,0,0,0,96.9,101.0678,0,0,18.62,17.01,16.66,0.072,0,0.001
"2018-11-14 22:00:00",12.91,"normal",1,0,0,1,0,0,0,96.8,101.027,0,0,18.52,16.94,16.52,3.814,3.478,0.037
"2018-11-14 23:00:00",12.89,"normal",1,0,0,1,0,0,0,96.3,101.0433,0,0,18.93,17.6,17.02,284.5,23.26,0.209
"2018-11-15 00:00:00",12.87,"normal",1,0,0,1,0,0,0,97.7,101.0107,0,0,18.02,17.07,16.75,267.3,13.18,0.38
"2018-11-15 01:00:00",12.86,"normal",1,0,0,1,0,0,0,99.1,100.9781,0,0,17.2,16.77,16.14,254.7,14.96,0.255
"2018-11-15 02:00:00",12.84,"normal",1,0,0,1,0,0,0,99.4,100.9619,0,0,16.85,15.73,15.38,271.6,4.634,0.014
"2018-11-15 03:00:00",12.83,"normal",1,0,0,1,0,0,0,99.9,100.9373,0,0,17.02,16.15,15.45,268.9,12.43,0.169
"2018-11-15 04:00:00",12.83,"normal",1,0,0,1,0,0,0,99.5,100.9863,1.263,0,17.57,17.29,16.74,272.2,12.7,0.32
"2018-11-15 05:00:00",12.8,"normal",1,0,0,1,0,0,0,97.1,101.0189,37.59,0,18.22,18.33,17.63,294,9.5,0.173
"2018-11-15 06:00:00",13.02,"normal",1,0,0,1,0,0,0,91.1,101.0771,108.2,0,20.22,20.6,19.67,319.8,22.08,0.784
"2018-11-15 07:00:00",13.58,"normal",1,0,0,1,0,0,0,72.63,101.0389,328.4,0,22.54,23.51,21.61,331,26.54,1.675
"2018-11-15 08:00:00",14.09,"high_warn",2,1,0,1,0,0,0,65.16,101.0414,553.8,0,25.09,26.61,25.46,345.3,30.44,2.679
