date_time,check1.5,flag_tot,flag1.3,flag1.5,flag1.6,flag1.7,flag2.1,flag2.3,flag2.6,flag4.1,flag4.2,flag5.1,flag6.1,humid_rel_max,humid_rel_min,rad_solar_max,rad_solar_sd,rad_uv_max,rad_uv_sd,rad_uv_tot,rain_tot,temp_air_max,temp_air_min,temp_ground_avg,temp_ground_min,wind_dir,wind_dir_sd,wind_speed,wind_speed_max
"2021-07-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.7,15.08,726.6,257.2,30.74,11.03,0.672,0,23.97,11.11,16.6,11,196.6,51.02,1.192,5.975
"2021-07-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,74.98,27.85,693.2,255.5,31.05,10.96,0.664,0,20.76,10.89,14.88,10.3,183.9,45.26,1.633,6.275
"2021-07-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,93.2,48.68,906,220,38.13,9.9,0.599,0,21.13,9.63,15.17,9.31,188.1,42.27,1.453,5.825
"2021-07-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,80.1,505.5,110.4,24.99,6.116,0.365,0.762,17.51,11.25,14.8,11.65,230.9,54.34,0.648,3.35
"2021-07-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.2,49.66,891,237.2,37.22,10.76,0.652,0,23.22,11.61,15.71,9.22,101.8,70.37,0.748,5.45
"2021-07-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,45.62,861,260.3,37.22,11.73,0.707,0,24.67,9.37,16.86,8.58,353.6,37.21,1.427,6.575
"2021-07-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,38.43,694.7,255.3,31.25,11.06,0.674,0,26.38,11.53,17.9,10.82,357.4,33.37,1.53,7.25
"2021-07-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,25.52,700.4,256.6,31.05,11.05,0.662,0,29.56,11.58,18.54,10.63,2.752,60.73,0.834,4.775
"2021-07-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,51.92,888,232.6,35.7,10.34,0.628,0,24.84,13.1,17.64,11.3,169.9,41.25,0.879,4.25
"2021-07-31",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,55.54,799.6,252.5,33.78,11.11,0.676,0,25.36,7.732,17.08,8.13,14.59,32.8,0.737,5.3
"2021-08-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,40.97,694.9,256.6,30.74,10.95,0.666,0,28.34,10.16,18.26,9.4,359,25.06,1.066,5.675
"2021-08-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,63.68,881,224.2,32.06,9.19,0.548,3.81,24.81,8.79,17.37,7.813,162.6,32.26,1.234,8
"2021-08-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,64.33,1003,226.9,41.17,10.45,0.633,0.762,23.92,14.14,18.97,13.63,18.31,32.07,0.946,5.825
"2021-08-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,47.22,688.4,253.8,30.04,10.79,0.661,0,25.4,12.19,18.19,12.17,355.9,30.48,1.296,6.425
"2021-08-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,58.99,687.1,252.8,29.83,10.63,0.652,0,25.7,10.79,18.23,10.89,15.18,24.48,0.849,5.45
"2021-08-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,27.45,690.9,255,29.73,10.67,0.652,0,31.69,12.44,20.72,11.45,340.4,68.6,1.364,5.9
"2021-08-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,56.29,782,263.6,33.47,11.87,0.733,0,25.56,14.23,18.72,13.18,163.8,38.59,0.879,5.15
"2021-08-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,37.2,749.3,275.7,34.38,12.34,0.762,0,28.43,9.04,18.8,9.23,359,27.37,1.091,6.725
"2021-08-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,28.23,647.1,230.7,23.66,7.715,0.471,0.254,31.68,15.73,20.42,14.68,32.7,97.1,2.108,7.175
"2021-08-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.1,60.99,933,206.1,36.82,9.61,0.533,1.016,21.49,11.93,16.54,11.6,179.4,45.14,1.403,5.825
"2021-08-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.2,48.26,913,252.3,34.79,10.9,0.673,0,23.95,8.39,17.7,9.1,351.5,57.4,1.73,7.475
"2021-08-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,91.8,24.22,671.7,242,27,9.17,0.558,0,34.21,13.83,21.64,12.93,345.4,85.3,1.816,6.575
"2021-08-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.3,71.68,186.9,39.22,10.62,2.326,0.136,4.318,18.95,12.46,14.34,12.79,190.5,43.81,1.696,6.275
"2021-08-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,67.57,960,227.9,35.91,9.81,0.507,3.302,20.3,11.97,15.37,12.29,190.2,40.61,0.855,3.875
"2021-08-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,58,892,213,36.81,9.43,0.5,0,22.75,13.67,17.41,13.52,1.769,41.16,0.65,4.925
"2021-08-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.9,60.09,950,219,38.23,10.07,0.636,0,24.49,13.62,18.82,13.16,7.137,32.78,1.083,5.9
"2021-08-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,53.88,930,266,35.8,11.45,0.71,0,25.91,14.17,20.1,13.88,357.4,29.74,1.858,7.175
"2021-08-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,31.72,683.8,250.2,28.11,9.96,0.609,0,31.63,16.05,22.31,15.07,357.9,31.01,1.441,4.775
"2021-08-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.6,64.32,870,259.5,34.38,10.96,0.658,0,25.89,17.25,21.06,16.72,149.1,51,1.354,5.6
"2021-08-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,94.8,54.27,955,264.9,38.53,12.15,0.748,0,24.54,16.67,20.44,16.87,155.4,40.82,1.116,4.7
"2021-08-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,68.09,1028,173.5,41.97,8.14,0.45,0,24.64,16.35,19.93,16.15,20.38,21.71,0.675,5.375
"2021-08-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,64.91,836,129.7,31.45,6.16,0.33,0,22.38,16.37,19.25,16.65,174.7,42.2,1.301,5.3
"2021-08-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.3,61.16,876,209.5,31.45,8.56,0.499,0,23.97,14.35,19.76,14.05,10.85,72.54,1.419,5.975
"2021-08-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97,42.33,871,208.3,27.91,8.17,0.468,0,30.46,17.97,22.8,18.03,345.6,73.18,1.758,6.65
"2021-08-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,44.39,792.6,290.6,36.41,12.97,0.805,0,26.14,14.63,20.49,14.11,145.1,49.18,0.986,4.55
"2021-08-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,66.06,875,216.9,29.73,8.76,0.519,0,27.07,14.88,21.7,14.34,359.8,31.22,1.57,6.875
"2021-08-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,26.85,849,272.5,30.95,10.69,0.651,0,33.77,18.85,23.85,18.09,2.899,41.81,2.344,8
"2021-08-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.8,75.8,471.9,89.3,20.63,4.284,0.236,1.27,21.56,9.76,16.19,10.01,176.1,46.73,2.421,8.3
"2021-08-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.6,44.11,1081,320.4,45.52,14.75,0.938,0,21.85,10.06,15.58,9.76,178.8,42.73,1.785,7.1
"2021-08-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.7,36.57,830,309.1,38.33,13.76,0.867,0,26.93,8.38,18.08,8.33,351.6,43.19,1.54,7.1
"2021-08-31",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,21.21,836,311.5,38.03,13.71,0.867,0,33.23,14.19,21.91,12.17,359.9,52.29,1.288,5.6
"2021-09-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.5,61.36,1046,184.6,41.67,8.96,0.542,0,24.29,15.16,20.43,14.71,147,38.91,1.506,6.05
"2021-09-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,46.78,923,293,37.42,12.41,0.771,0,28.64,14.65,21.72,14.57,8.36,40.54,2.003,8.6
"2021-09-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,51.37,777,289.3,31.65,11.41,0.725,0,28.82,17.09,22.42,16.63,8.02,28.41,1.91,7.7
"2021-09-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,52.64,981,247.4,36,10.61,0.664,0,27.75,16.42,21.05,15.07,147,63.24,1.082,5.15
"2021-09-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,38.26,830,289.7,34.18,11.97,0.736,0,33.69,17.57,24.58,16.26,4.964,30.91,1.941,7.1
"2021-09-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.7,61.68,964,222.1,34.99,9.43,0.557,0,27.42,17.08,22.02,16.15,155.9,37.67,1.29,5.225
"2021-09-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,89.4,404.2,65.05,20.54,3.493,0.195,10.16,19.28,14.37,17.45,14.86,190.3,42.9,1.502,5.225
"2021-09-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,70.39,1112,191.8,44.71,9.37,0.539,5.588,22.47,14.32,17.51,14.78,180.3,38.42,0.813,4.175
"2021-09-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,50.2,1114,303.1,48.54,14.09,0.872,0,26.15,12.44,19.13,12.46,110,34.08,0.576,5.075
"2021-09-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,47.35,1245,329.8,51.88,15.2,0.977,0,24.63,12.76,19.3,12.78,53.44,35.82,1.089,6.575
"2021-09-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,46.66,1068,336.2,44.4,15.61,1.01,0,26.47,11.33,19.73,11.58,4.806,31.69,1.695,8.3
"2021-09-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,38.13,919,345.5,43.59,16.02,1.051,0,28.71,13.35,20.94,13.01,1.199,31.8,1.751,7.7
"2021-09-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,42.69,895,334.6,41.87,15.28,0.977,0,29.17,14.33,22.33,14.86,18.64,42.03,1.554,7.175
"2021-09-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,41.68,868,323.2,37.62,13.57,0.87,0,31.22,14.53,23.14,15.58,8.89,27.58,1.553,6.425
"2021-09-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.9,63.01,1012,291.1,39.34,12.3,0.759,0,26.92,17.52,21.84,17.01,159.3,67.9,1.729,6.575
"2021-09-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,72.26,442.7,99.3,22.25,5.304,0.304,9.14,23.07,17.46,20.17,18.03,173.9,46.17,0.86,3.575
"2021-09-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,64.63,1337,262.6,59.27,13.14,0.747,2.286,22.53,14.65,18.35,14.95,177.1,45.62,1.736,6.65
"2021-09-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.7,43.59,1399,316.3,60.88,15.01,0.976,0,23.53,11.15,17.66,12.04,165.1,41.29,1.014,4.925
"2021-09-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.7,45.29,954,323.5,41.87,14.51,0.934,0,25.16,11.94,19.97,12.04,4.809,34.02,2.034,7.7
"2021-09-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98,51.27,920,241.3,35.09,9.9,0.586,0.254,26.17,17.39,21.37,16.8,6.377,48.88,2.465,7.7
"2021-09-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.1,61.05,1066,118.6,47.84,6.47,0.373,0.762,22.01,15.58,19.16,15.34,168.6,44.7,1.881,7.1
"2021-09-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.9,42.35,1290,330.9,55.82,15.69,1.019,0,24.51,11.03,18.45,11.72,174.1,43.23,1.117,5.9
"2021-09-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.1,47.42,1227,347.1,53.2,16.03,1.046,0,25.11,11.13,19.76,11.77,13.39,36.46,1.391,8.08
"2021-09-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,46.16,928,347,43.49,15.9,1.049,0,28.4,14.37,21.51,14.56,8.88,35.49,1.641,7.025
"2021-09-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,54.91,1007,330.4,44.09,14.24,0.928,0,29.39,13.68,22.14,14.2,13.25,32.65,1.341,7.1
"2021-09-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,38.77,954,359.1,44.19,16.29,1.09,0,32.86,16.67,24,16.94,17.8,51.76,1.314,6.2
"2021-09-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,43.04,932,351.8,43.49,15.93,1.029,0,32.38,17.89,25.12,17.11,11.02,30.39,1.615,7.55
"2021-09-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.4,63.91,1133,279.5,42.78,11.96,0.794,0,27.34,17.33,22.72,16.28,151.7,39.86,1.187,5.45
"2021-09-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.9,62.14,1113,188.3,39.24,8.34,0.486,0,26.74,19.31,22.66,19.64,146.7,36.98,1.177,5.825
"2021-09-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.7,55.75,1164,215.1,43.29,9.87,0.618,0.508,25.52,17.71,22.11,18.08,89.4,48.32,1.47,5.45
"2021-10-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.9,62.09,750.8,143.7,28.92,6.562,0.373,0,27.09,18.04,22.93,18.45,339.9,32.92,1.484,6.8
"2021-10-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,69.46,1046,139.1,39.85,6.651,0.318,51.05,26.33,18.51,21.6,18.45,28.08,72.93,1.021,7.475
"2021-10-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,94.6,604,84.8,32.68,4.914,0.292,11.18,19.02,15.2,17.47,15.58,183,41.52,1.288,5.375
"2021-10-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.6,55.73,987,163.4,42.48,9.03,0.599,0,22.59,14.66,19.01,15.15,141.9,52.58,1.051,4.925
"2021-10-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,94.7,65.93,1390,194.4,60.27,10.28,0.677,0,24.21,16.83,21.44,17.17,54.13,46.04,1.332,5.975
"2021-10-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,86,1157,148.9,50.77,8.52,0.52,5.334,22.85,18.79,20.57,18.63,95.8,25.57,0.679,4.925
"2021-10-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.6,67.87,1021,149.8,40.25,7.619,0.483,0,24.12,18.88,21.14,19.15,41.62,26.12,1.488,5.525
"2021-10-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,91.9,61.17,1323,277,56.43,13.16,0.775,0,27.07,19.91,22.75,19.65,22.68,35.55,2.357,8.15
"2021-10-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,94,44.45,983,374.2,47.33,17.59,1.182,0,32.06,19.48,24.8,18.86,33.65,74.59,2.298,7.625
"2021-10-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.7,61.75,1470,264.5,66.56,13.43,0.796,1.27,24.43,15.5,19.66,15.64,166.6,41.62,1.756,6.725
"2021-10-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,89.7,43.02,1402,375.8,59.26,17.59,1.118,0,23.82,13.63,19.34,13.6,67.1,78.14,1.203,6.275
"2021-10-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.5,41.21,1150,374.6,50.67,16.85,1.159,0,28.9,11.59,20.98,12.24,5.868,29.28,1.671,6.725
"2021-10-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,23,1037,399.5,48.34,18.08,1.223,0,35.21,16.36,24.38,15.01,6.976,30.5,1.617,6.425
"2021-10-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,20.11,1002,373.8,42.68,15.18,1.03,0,38.63,17.72,26.24,17.51,13.17,50.08,1.97,6.275
"2021-10-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.1,57.13,963,362,42.48,15.22,1.027,0,27.96,18.45,24.11,18.48,73.19,74.9,1.688,6.2
"2021-10-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,40.37,1064,333.3,41.26,14.13,0.904,0,34.58,20.2,25.43,20.54,107.4,91.9,2.215,7.175
"2021-10-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,79.53,174.3,40.59,10.22,2.542,0.165,5.588,21.44,16.1,18.38,16.43,154,35.89,1.124,4.625
"2021-10-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,67.44,1437,231.4,67.16,12.12,0.689,9.4,20.87,13.25,16.96,13.7,169.6,38.52,1.202,6.2
"2021-10-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.5,49.17,1571,307.8,68.78,14.74,0.987,0,23.2,11.61,17.57,12.51,147.1,46.17,0.827,5.15
"2021-10-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.4,46.73,1510,348.6,63.51,16.38,1.14,0,24.2,11.07,19.18,12.22,28.65,51.67,1.246,6.65
"2021-10-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.3,48.78,1020,387.9,49.66,18.32,1.263,0,27.72,12.07,22.04,13.34,16.15,29.03,2.017,7.625
"2021-10-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,92.7,50.81,1312,358.1,55.02,16.39,1.048,0,29.84,19.84,24.49,19.8,12.81,29.53,2.925,7.55
"2021-10-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.3,43.2,1027,390.3,49.76,18.43,1.27,0,32.64,19.48,25.97,19.13,17.35,49.12,2.247,7.475
"2021-10-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,81.8,58.08,935,187.4,44.3,10.17,0.685,0,23.75,19.11,21.98,19.36,149.4,39.37,2.778,9.65
"2021-10-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,70.6,215.6,45.41,13.56,2.944,0.173,27.94,19.66,16.34,18.15,16.78,192.1,39.05,0.959,4.7
"2021-10-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,71.13,1156,214.4,54,12,0.715,20.57,25.76,16.14,21.01,16.59,178.4,34.66,0.58,4.1
"2021-10-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.1,70.15,1037,171.3,41.67,9.65,0.639,0.508,24.39,18.97,21.81,18.93,120.6,31.44,0.724,5.075
"2021-10-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.2,56.49,1498,363.5,66.54,17.25,1.132,0.508,26.14,18.07,22.46,18.22,58.99,25.14,1.364,6.35
"2021-10-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.8,51.49,1305,325.9,57.14,15.9,1.118,1.778,26.52,17.77,23.01,18.26,15.22,29.58,2.242,8
"2021-10-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.5,58.94,1405,222,62.3,11.11,0.7,1.524,26.81,16.04,20.99,16.42,79.91,92.2,1.254,6.5
"2021-10-31",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.9,50.74,1305,401.3,62.7,19.88,1.395,0,27.43,14.19,21.95,14.8,128.1,45.71,0.818,4.925
"2021-11-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,55.16,1164,403.8,55.82,19.88,1.404,0,29.21,15.12,24.11,16.11,23.78,24.5,1.599,6.8
"2021-11-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.9,58.84,1287,354.6,57.04,17.04,1.075,0,27.88,18.7,23.36,18.95,163.1,56.23,1.712,7.7
"2021-11-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97,53.79,1324,325.3,57.04,15.76,1.062,0,27.26,16.5,22.51,17.39,154,48.93,0.973,4.4
"2021-11-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.7,48.89,1159,397.9,53.8,19.06,1.311,0,27.9,16.18,24.1,16.56,42.49,33.94,1.448,7.175
"2021-11-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.4,70.48,1396,203.7,61.89,10.72,0.597,2.54,28.46,19.28,24.07,19.48,13.84,33.75,1.634,7.625
"2021-11-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.2,67.6,1375,358.3,59.87,16.75,1.122,5.08,28.96,20.38,25.51,19.92,111.8,76.61,1.117,8.53
"2021-11-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,68.57,1337,370.8,60.68,18.03,1.117,0.254,30.26,20.04,25.85,20.82,98.6,48.55,0.938,5.975
"2021-11-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,76.45,1211,195.2,50.97,9.58,0.53,7.874,27.96,21.51,24.84,22.07,2.12,37.54,0.879,5
"2021-11-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.2,65.48,1271,262.7,56.84,13.12,0.862,0,25.8,17.62,22.93,18.27,168.9,44.17,1.912,7.1
"2021-11-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.1,45.94,1344,406,62.7,19.14,1.347,0,27.49,15.66,22.94,16.19,110.1,69.62,1.083,5
"2021-11-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,62.3,1345,263.5,55.22,12.56,0.808,0,28.33,16.67,23.76,17.66,60.8,25.13,0.934,4.7
"2021-11-12",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.7,55.86,1360,377.5,57.04,17.93,1.173,0,31.59,20.4,26.19,20.91,14.76,61.33,1.948,6.95
"2021-11-13",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.4,60.63,1454,317.6,63.81,15.88,0.995,1.778,29.16,19.21,24.77,20.33,80.6,51.43,0.87,5.075
"2021-11-14",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,69.89,1334,247.7,55.02,11.78,0.715,0,27.25,21.77,24.33,21.79,156.2,33.27,1.035,5.525
"2021-11-15",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.3,66.8,1459,267.9,54.41,12.53,0.831,0,29.2,20.32,25.39,20.87,22.75,42.89,1.342,5.75
"2021-11-16",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,41.48,1036,382.6,43.49,16.1,1.046,0,38.05,21.7,27.31,22.08,75.2,86.1,1.701,6.725
"2021-11-17",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.8,58.34,1397,325.2,54.81,14.67,0.966,0,30.82,21.45,26.72,21.84,21.96,83.5,1.249,4.7
"2021-11-18",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98,54.08,1354,377.8,56.23,16.93,1.039,0,30.19,19.24,25.71,19.63,142.3,85.8,2.179,8.97
"2021-11-19",NA,0,0,NA,0,0,0,0,0,0,0,0,0,93.1,43.74,1428,391.9,60.68,17.93,1.167,0,27.71,17.45,23.37,17.86,161.7,46.11,1.143,5.525
"2021-11-20",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.7,58.54,715.2,139.5,37.93,7.959,0.497,0.762,24.74,18.07,21.42,18.69,156.8,48.33,0.607,3.5
"2021-11-21",NA,0,0,NA,0,0,0,0,0,0,0,0,0,91.7,62.42,716.6,137.8,39.95,8.1,0.533,0,25.98,19.45,22.78,19.35,29.57,30.28,0.86,4.925
"2021-11-22",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.4,76.61,1632,214.6,73.23,11.68,0.676,8.38,27.1,20.27,23.03,20.75,7.897,27.86,1.286,5.45
"2021-11-23",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,63.24,1548,318.2,71.4,16.26,0.931,8.89,28.72,19.25,23.37,19.31,175.3,53.06,1.116,5.9
"2021-11-24",NA,0,0,NA,0,0,0,0,0,0,0,0,0,94.5,37.84,1700,396.6,74.13,19.26,1.339,0,27.64,18.34,23,18.18,170.9,45.95,1.653,5.6
"2021-11-25",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.9,53.55,1479,300.1,68.16,15.65,0.977,2.794,27.28,17.26,22.12,17.66,165.2,48.87,1.101,5.3
"2021-11-26",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.9,61.54,593.3,134.8,29.94,8,0.528,0.254,23.3,17.48,20.75,18.3,133.7,35.04,0.478,4.175
"2021-11-27",NA,0,0,NA,0,0,0,0,0,0,0,0,0,89.3,54.35,1200,221.4,61.69,12.07,0.853,0,25.04,17.25,21.82,17.43,38.29,25.17,0.917,5.225
"2021-11-28",NA,0,0,NA,0,0,0,0,0,0,0,0,0,94,55.37,1282,323.9,60.48,16.38,1.09,0,28.01,18.25,23.83,18.7,359.3,37.02,2.318,7.475
"2021-11-29",NA,0,0,NA,0,0,0,0,0,0,0,0,0,96.9,50,1102,409.6,53.9,19.97,1.287,0,31.48,20.45,26.14,20.09,28.51,35.94,1.429,6.125
"2021-11-30",NA,0,0,NA,0,0,0,0,0,0,0,0,0,97.1,63.68,1513,369.6,66.14,17.97,1.211,0,30.94,21.76,27.03,22.27,26.11,26.46,1.62,6.65
"2021-12-01",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99,64.49,1375,340.4,61.69,16.57,1.185,0,29.85,21.14,26.99,21.44,76.2,64.98,1.229,4.85
"2021-12-02",NA,0,0,NA,0,0,0,0,0,0,0,0,0,98.2,43.58,1110,407.5,54.61,19.77,1.433,0,34.47,22.61,28.51,22.74,16.59,28.45,2.395,6.275
"2021-12-03",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,74,1335,182.6,61.09,9.56,0.678,0,28.64,21.37,25.37,22.55,150.3,29.64,0.803,5.45
"2021-12-04",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,67.81,1329,338.8,58.45,16.36,1.099,0,30.04,20.57,27.12,21.32,62.41,48.15,1.301,5.9
"2021-12-05",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,71.99,1566,232.9,68.97,12.61,0.687,28.45,29.72,21.47,25.64,22.42,20.84,21.79,1.043,4.625
"2021-12-06",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,49.81,1567,338,66.54,16.46,1.088,0.254,34.47,23.38,27.92,23.88,5.293,49.2,1.211,5.975
"2021-12-07",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.1,55.98,1418,336.7,61.89,16.45,1.085,0.254,30.02,22.17,26.18,22.77,158.4,33.41,1.166,5.525
"2021-12-08",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,60.92,1457,356.9,64.52,17.95,1.158,0.762,30.08,21.89,27.01,22.77,158.1,8.84,0.702,4.475
"2021-12-09",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.8,44.83,1255,409.3,57.44,19.88,1.347,0,34.77,22.63,28.65,23.54,33.59,47.1,1.579,6.2
"2021-12-10",NA,0,0,NA,0,0,0,0,0,0,0,0,0,99.6,70.89,1309,359.2,59.87,17.63,1.064,1.524,31.9,22.68,28,23.22,20.57,32.59,1.495,7.1
"2021-12-11",NA,0,0,NA,0,0,0,0,0,0,0,0,0,100,63.79,1113,403.7,53.2,19.61,1.338,0,32.87,23.4,29.16,24.02,20.74,23.55,1.683,5.9
