"Plot Title: Manz office"
"#","Date Time, GMT+02:00","Event, mm (LGR S/N: 20112198, SEN S/N: 20112198, LBL: Rainfall)","Coupler Detached (LGR S/N: 20112198)","Coupler Attached (LGR S/N: 20112198)","Host Connected (LGR S/N: 20112198)","Stopped (LGR S/N: 20112198)","End Of File (LGR S/N: 20112198)"
1026,19/02/08 04:15:58 AM,257.302,,,,,
1027,19/02/08 04:16:41 AM,257.556,,,,,
1028,19/02/08 04:17:10 AM,257.810,,,,,
1029,19/02/08 04:18:02 AM,258.064,,,,,
1030,19/02/08 04:18:30 AM,258.318,,,,,
1031,19/02/08 04:19:16 AM,258.572,,,,,
1032,19/02/08 04:20:30 AM,258.826,,,,,
1033,19/02/08 04:23:41 AM,259.080,,,,,
1034,19/02/08 04:24:30 AM,259.334,,,,,
1035,19/02/08 04:26:27 AM,259.588,,,,,
1036,19/02/08 04:27:37 AM,259.842,,,,,
1037,19/02/08 04:29:21 AM,260.096,,,,,
1038,19/02/08 04:38:09 AM,260.350,,,,,
1039,19/02/08 04:47:27 AM,260.604,,,,,
1040,19/02/08 04:54:37 AM,260.858,,,,,
1041,19/02/08 05:00:43 AM,261.112,,,,,
1042,19/02/08 05:04:57 AM,261.366,,,,,
1043,19/02/12 06:24:29 AM,261.620,,,,,
1044,19/02/12 06:53:14 AM,261.874,,,,,
1045,19/02/12 06:59:23 AM,262.128,,,,,
1046,19/02/12 07:11:07 AM,262.382,,,,,
1047,19/02/12 07:41:20 AM,262.636,,,,,
1048,19/02/16 09:16:46 AM,262.890,,,,,
1049,19/02/16 09:18:58 AM,263.144,,,,,
1050,19/02/16 09:23:22 AM,263.398,,,,,
1051,19/02/16 09:36:49 AM,263.652,,,,,
1052,19/02/16 09:42:04 AM,263.906,,,,,
1053,19/02/16 09:45:03 AM,264.160,,,,,
1054,19/02/16 10:00:45 AM,264.414,,,,,
1055,19/02/16 10:05:01 AM,264.668,,,,,
1056,19/02/16 10:07:12 AM,264.922,,,,,
1057,19/02/16 10:16:41 AM,265.176,,,,,
1058,19/02/16 05:43:48 PM,265.430,,,,,
1059,19/02/16 05:53:40 PM,265.684,,,,,
1060,19/02/16 05:54:37 PM,265.938,,,,,
1061,19/02/16 05:55:25 PM,266.192,,,,,
1062,19/02/16 05:56:04 PM,266.446,,,,,
1063,19/02/16 05:57:15 PM,266.700,,,,,
1064,19/02/16 05:58:23 PM,266.954,,,,,
1065,19/02/16 05:59:53 PM,267.208,,,,,
1066,19/02/16 06:00:53 PM,267.462,,,,,
1067,19/02/16 06:02:24 PM,267.716,,,,,
1068,19/02/16 06:03:42 PM,267.970,,,,,
1069,19/02/16 06:05:07 PM,268.224,,,,,
1070,19/02/16 06:06:01 PM,268.478,,,,,
1071,19/02/16 06:06:55 PM,268.732,,,,,
1072,19/02/16 06:07:50 PM,268.986,,,,,
1073,19/02/16 06:09:49 PM,269.240,,,,,
1074,19/02/16 06:11:36 PM,269.494,,,,,
1075,19/02/16 06:14:41 PM,269.748,,,,,
1076,19/02/16 06:17:48 PM,270.002,,,,,
1077,19/02/16 06:22:33 PM,270.256,,,,,
1078,19/02/16 06:28:36 PM,270.510,,,,,
1079,19/02/16 06:35:17 PM,270.764,,,,,
1080,19/02/16 06:39:37 PM,271.018,,,,,
1081,19/02/16 06:44:41 PM,271.272,,,,,
1082,19/02/16 06:48:21 PM,271.526,,,,,
1083,19/02/16 06:54:48 PM,271.780,,,,,
1084,19/02/16 06:56:56 PM,272.034,,,,,
1085,19/02/16 06:59:24 PM,272.288,,,,,
1086,19/02/16 07:01:09 PM,272.542,,,,,
1087,19/02/16 07:03:27 PM,272.796,,,,,
1088,19/02/16 07:06:54 PM,273.050,,,,,
1089,19/02/16 07:12:45 PM,273.304,,,,,
1090,19/02/16 07:15:54 PM,273.558,,,,,
1091,19/02/16 07:20:12 PM,273.812,,,,,
1092,19/02/16 07:24:15 PM,274.066,,,,,
1093,19/02/16 07:31:50 PM,274.320,,,,,
1094,19/02/16 08:36:48 PM,274.574,,,,,
1095,19/02/18 04:41:45 PM,274.828,,,,,
1096,19/02/18 07:59:28 PM,275.082,,,,,
1097,19/02/18 08:12:42 PM,275.336,,,,,
1098,19/02/18 08:17:02 PM,275.590,,,,,
1099,19/02/18 08:24:16 PM,275.844,,,,,
1100,19/02/18 09:03:52 PM,276.098,,,,,
1101,19/02/21 10:48:28 PM,276.352,,,,,
1102,19/02/21 10:58:45 PM,276.606,,,,,
1103,19/02/21 11:02:19 PM,276.860,,,,,
1104,19/02/21 11:06:55 PM,277.114,,,,,
1105,19/02/21 11:07:38 PM,277.368,,,,,
1106,19/02/21 11:07:56 PM,277.622,,,,,
1107,19/02/21 11:08:34 PM,277.876,,,,,
1108,19/02/21 11:09:05 PM,278.130,,,,,
1109,19/02/21 11:09:53 PM,278.384,,,,,
1110,19/02/21 11:10:18 PM,278.638,,,,,
1111,19/02/21 11:10:38 PM,278.892,,,,,
1112,19/02/21 11:11:03 PM,279.146,,,,,
1113,19/02/21 11:14:43 PM,279.400,,,,,
1114,19/02/22 11:54:35 PM,279.654,,,,,
1115,19/02/22 11:56:15 PM,279.908,,,,,
1116,19/02/22 11:57:04 PM,280.162,,,,,
1117,19/02/22 11:57:24 PM,280.416,,,,,
1118,19/02/22 11:57:50 PM,280.670,,,,,
1119,19/02/22 11:58:21 PM,280.924,,,,,
1120,19/02/23 12:01:17 AM,281.178,,,,,
1121,19/02/23 12:06:09 AM,281.432,,,,,
1122,19/02/23 07:35:58 PM,281.686,,,,,
1123,19/02/23 08:37:43 PM,281.940,,,,,
1124,19/02/23 08:38:19 PM,282.194,,,,,
1125,19/02/23 08:38:41 PM,282.448,,,,,
1126,19/02/23 08:38:55 PM,282.702,,,,,
1127,19/02/23 08:39:12 PM,282.956,,,,,
1128,19/02/23 08:39:23 PM,283.210,,,,,
1129,19/02/23 08:39:33 PM,283.464,,,,,
1130,19/02/23 08:39:50 PM,283.718,,,,,
1131,19/02/23 08:40:06 PM,283.972,,,,,
1132,19/02/23 08:40:19 PM,284.226,,,,,
1133,19/02/23 08:40:31 PM,284.480,,,,,
1134,19/02/23 08:40:42 PM,284.734,,,,,
1135,19/02/23 08:40:54 PM,284.988,,,,,
1136,19/02/23 08:41:05 PM,285.242,,,,,
1137,19/02/23 08:41:17 PM,285.496,,,,,
1138,19/02/23 08:41:30 PM,285.750,,,,,
1139,19/02/23 08:41:44 PM,286.004,,,,,
1140,19/02/23 08:41:58 PM,286.258,,,,,
1141,19/02/23 08:42:10 PM,286.512,,,,,
1142,19/02/23 08:42:25 PM,286.766,,,,,
1143,19/02/23 08:42:37 PM,287.020,,,,,
1144,19/02/23 08:42:47 PM,287.274,,,,,
1145,19/02/23 08:42:59 PM,287.528,,,,,
1146,19/02/23 08:43:11 PM,287.782,,,,,
1147,19/02/23 08:43:25 PM,288.036,,,,,
1148,19/02/23 08:43:36 PM,288.290,,,,,
1149,19/02/23 08:43:48 PM,288.544,,,,,
1150,19/02/23 08:43:57 PM,288.798,,,,,
1151,19/02/23 08:44:08 PM,289.052,,,,,
1152,19/02/23 08:44:20 PM,289.306,,,,,
1153,19/02/23 08:44:33 PM,289.560,,,,,
1154,19/02/23 08:44:45 PM,289.814,,,,,
1155,19/02/23 08:44:58 PM,290.068,,,,,
1156,19/02/23 08:45:12 PM,290.322,,,,,
1157,19/02/23 08:45:27 PM,290.576,,,,,
1158,19/02/23 08:45:44 PM,290.830,,,,,
1159,19/02/23 08:45:58 PM,291.084,,,,,
1160,19/02/23 08:46:17 PM,291.338,,,,,
1161,19/02/23 08:46:33 PM,291.592,,,,,
1162,19/02/23 08:46:54 PM,291.846,,,,,
1163,19/02/23 08:47:13 PM,292.100,,,,,
1164,19/02/23 08:47:35 PM,292.354,,,,,
1165,19/02/23 08:47:54 PM,292.608,,,,,
1166,19/02/23 08:48:19 PM,292.862,,,,,
1167,19/02/23 08:48:44 PM,293.116,,,,,
1168,19/02/23 08:49:06 PM,293.370,,,,,
1169,19/02/23 08:49:32 PM,293.624,,,,,
1170,19/02/23 08:50:04 PM,293.878,,,,,
1171,19/02/23 08:50:41 PM,294.132,,,,,
1172,19/02/23 08:51:06 PM,294.386,,,,,
1173,19/02/23 08:51:25 PM,294.640,,,,,
1174,19/02/23 08:51:50 PM,294.894,,,,,
1175,19/02/23 08:52:08 PM,295.148,,,,,
1176,19/02/23 08:52:25 PM,295.402,,,,,
1177,19/02/23 08:52:43 PM,295.656,,,,,
1178,19/02/23 08:53:10 PM,295.910,,,,,
1179,19/02/23 08:53:35 PM,296.164,,,,,
1180,19/02/23 08:54:07 PM,296.418,,,,,
1181,19/02/23 08:55:00 PM,296.672,,,,,
1182,19/02/23 08:56:07 PM,296.926,,,,,
1183,19/02/23 08:57:17 PM,297.180,,,,,
1184,19/02/23 08:58:52 PM,297.434,,,,,
1185,19/02/23 09:00:29 PM,297.688,,,,,
1186,19/02/23 09:01:16 PM,297.942,,,,,
1187,19/02/23 09:01:46 PM,298.196,,,,,
1188,19/02/23 09:02:31 PM,298.450,,,,,
1189,19/02/23 09:03:15 PM,298.704,,,,,
1190,19/02/23 09:04:09 PM,298.958,,,,,
1191,19/02/23 09:04:58 PM,299.212,,,,,
1192,19/02/23 09:05:59 PM,299.466,,,,,
1193,19/02/23 09:07:31 PM,299.720,,,,,
1194,19/02/23 09:12:02 PM,299.974,,,,,
1195,19/02/23 09:25:12 PM,300.228,,,,,
1196,19/02/23 09:28:44 PM,300.482,,,,,
1197,19/02/23 09:30:52 PM,300.736,,,,,
1198,19/02/23 09:32:35 PM,300.990,,,,,
1199,19/02/23 09:34:14 PM,301.244,,,,,
1200,19/02/23 09:35:48 PM,301.498,,,,,
1201,19/02/23 09:37:12 PM,301.752,,,,,
1202,19/02/23 09:38:55 PM,302.006,,,,,
1203,19/02/23 09:40:46 PM,302.260,,,,,
1204,19/02/23 09:42:59 PM,302.514,,,,,
1205,19/02/23 09:45:33 PM,302.768,,,,,
1206,19/02/23 09:49:42 PM,303.022,,,,,
1207,19/02/23 09:54:35 PM,303.276,,,,,
1208,19/02/23 09:58:59 PM,303.530,,,,,
1209,19/02/23 10:03:17 PM,303.784,,,,,
1210,19/02/23 10:06:58 PM,304.038,,,,,
1211,19/02/23 10:12:31 PM,304.292,,,,,
1212,19/02/23 10:18:48 PM,304.546,,,,,
1213,19/02/23 10:26:10 PM,304.800,,,,,
1214,19/02/23 10:32:01 PM,305.054,,,,,
1215,19/02/23 10:39:10 PM,305.308,,,,,
1216,19/02/23 10:47:09 PM,305.562,,,,,
1217,19/02/23 11:11:50 PM,305.816,,,,,
1218,19/02/24 12:00:04 AM,306.070,,,,,
1219,19/02/24 12:15:39 AM,306.324,,,,,
1220,19/02/24 12:35:10 AM,306.578,,,,,
1221,19/02/24 01:04:06 AM,306.832,,,,,
1222,19/02/24 01:18:57 AM,307.086,,,,,
1223,19/03/03 05:02:09 AM,307.340,,,,,
1224,19/03/03 05:50:51 AM,307.594,,,,,
1225,19/03/03 07:44:50 PM,307.848,,,,,
1226,19/03/03 08:21:00 PM,308.102,,,,,
1227,19/03/06 04:17:21 AM,308.356,,,,,
1228,19/03/10 09:55:23 PM,308.610,,,,,
1229,19/03/12 01:04:02 AM,308.864,,,,,
1230,19/03/12 01:17:29 AM,309.118,,,,,
1231,19/03/12 01:20:03 AM,309.372,,,,,
1232,19/03/12 01:21:14 AM,309.626,,,,,
1233,19/03/12 01:22:00 AM,309.880,,,,,
1234,19/03/12 01:22:36 AM,310.134,,,,,
1235,19/03/12 01:23:28 AM,310.388,,,,,
1236,19/03/12 01:23:59 AM,310.642,,,,,
1237,19/03/12 01:24:36 AM,310.896,,,,,
1238,19/03/12 01:25:06 AM,311.150,,,,,
1239,19/03/12 01:26:32 AM,311.404,,,,,
1240,19/03/12 01:31:05 AM,311.658,,,,,
1241,19/03/12 01:34:06 AM,311.912,,,,,
1242,19/03/12 01:36:05 AM,312.166,,,,,
1243,19/03/12 01:40:03 AM,312.420,,,,,
1244,19/03/12 01:42:30 AM,312.674,,,,,
1245,19/03/12 01:42:52 AM,312.928,,,,,
1246,19/03/12 01:43:14 AM,313.182,,,,,
1247,19/03/12 01:44:52 AM,313.436,,,,,
1248,19/03/12 01:52:36 AM,313.690,,,,,
1249,19/03/12 02:54:01 AM,313.944,,,,,
1250,19/03/12 03:41:20 AM,314.198,,,,,
1251,19/03/13 02:56:25 PM,,,Logged,,,
1252,19/03/13 02:56:32 PM,,,,Logged,,
1253,19/03/13 02:57:33 PM,,Logged,,,,
1254,19/03/19 12:40:30 AM,314.452,,,,,
1255,19/03/19 12:41:39 AM,314.706,,,,,
1256,19/03/19 12:54:20 AM,314.960,,,,,
1257,19/03/19 01:07:42 AM,315.214,,,,,
1258,19/03/19 01:35:31 AM,315.468,,,,,
1259,19/03/19 07:10:29 AM,315.722,,,,,
1260,19/03/19 07:15:41 AM,315.976,,,,,
1261,19/03/19 07:17:08 AM,316.230,,,,,
1262,19/03/19 07:18:03 AM,316.484,,,,,
1263,19/03/19 07:22:32 AM,316.738,,,,,
1264,19/03/19 07:22:33 AM,316.992,,,,,
1265,19/03/19 07:22:44 AM,317.246,,,,,
1266,19/03/19 07:22:56 AM,317.500,,,,,
1267,19/03/19 07:22:59 AM,317.754,,,,,
1268,19/03/19 07:23:26 AM,318.008,,,,,
1269,19/03/19 07:25:06 AM,318.262,,,,,
1270,19/03/19 07:25:41 AM,318.516,,,,,
1271,19/03/19 07:34:47 AM,318.770,,,,,
1272,19/03/19 07:34:48 AM,319.024,,,,,
1273,19/03/19 07:35:04 AM,319.278,,,,,
1274,19/03/19 07:35:05 AM,319.532,,,,,
1275,19/03/19 07:35:08 AM,319.786,,,,,
1276,19/03/19 07:35:09 AM,320.040,,,,,
1277,19/03/19 07:35:11 AM,320.294,,,,,
1278,19/03/19 07:35:14 AM,320.548,,,,,
1279,19/03/19 07:35:40 AM,320.802,,,,,
1280,19/03/19 07:36:12 AM,321.056,,,,,
1281,19/03/19 07:36:16 AM,321.310,,,,,
1282,19/03/19 07:36:41 AM,321.564,,,,,
1283,19/03/19 07:38:52 AM,321.818,,,,,
1284,19/03/19 07:38:55 AM,322.072,,,,,
1285,19/03/19 07:45:31 AM,322.326,,,,,
1286,19/03/19 07:45:53 AM,322.580,,,,,
1287,19/03/19 08:58:00 AM,322.834,,,,,
1288,19/03/19 08:58:01 AM,323.088,,,,,
1289,19/03/19 08:58:03 AM,323.342,,,,,
1290,19/03/19 08:58:04 AM,323.596,,,,,
1291,19/03/19 08:58:05 AM,323.850,,,,,
1292,19/03/19 08:58:06 AM,324.104,,,,,
1293,19/03/19 08:58:08 AM,324.358,,,,,
1294,19/03/19 08:58:09 AM,324.612,,,,,
1295,19/03/19 08:58:10 AM,324.866,,,,,
1296,19/03/19 08:58:12 AM,325.120,,,,,
1297,19/03/19 08:58:13 AM,325.374,,,,,
1298,19/03/19 08:58:14 AM,325.628,,,,,
1299,19/03/19 08:58:15 AM,325.882,,,,,
1300,19/03/19 08:58:16 AM,326.136,,,,,
1301,19/03/19 08:58:17 AM,326.390,,,,,
1302,19/03/19 08:58:18 AM,326.644,,,,,
1303,19/03/19 08:58:19 AM,326.898,,,,,
1304,19/03/19 08:58:20 AM,327.152,,,,,
1305,19/03/19 08:58:21 AM,327.406,,,,,
1306,19/03/19 08:58:22 AM,327.660,,,,,
1307,19/03/19 08:58:23 AM,327.914,,,,,
1308,19/03/19 08:58:24 AM,328.168,,,,,
1309,19/03/19 08:58:26 AM,328.422,,,,,
1310,19/03/19 08:58:28 AM,328.676,,,,,
1311,19/03/19 08:58:29 AM,328.930,,,,,
1312,19/03/19 08:58:30 AM,329.184,,,,,
1313,19/03/19 08:58:32 AM,329.438,,,,,
1314,19/03/19 08:58:33 AM,329.692,,,,,
1315,19/03/19 08:58:35 AM,329.946,,,,,
1316,19/03/19 08:58:40 AM,330.200,,,,,
1317,19/03/19 08:58:41 AM,330.454,,,,,
1318,19/03/19 08:58:54 AM,330.708,,,,,
1319,19/03/19 10:18:57 AM,330.962,,,,,
1320,19/03/19 10:19:13 AM,331.216,,,,,
1321,19/03/19 10:19:44 AM,331.470,,,,,
1322,19/03/19 10:19:45 AM,331.724,,,,,
1323,19/03/19 10:19:48 AM,331.978,,,,,
1324,19/03/19 10:19:55 AM,332.232,,,,,
1325,19/03/19 10:19:56 AM,332.486,,,,,
1326,19/03/19 10:28:06 AM,332.740,,,,,
1327,19/03/19 10:51:16 AM,332.994,,,,,
1328,19/03/19 10:52:53 AM,333.248,,,,,
1329,19/03/19 10:52:55 AM,333.502,,,,,
1330,19/03/19 10:54:49 AM,333.756,,,,,
1331,19/03/19 11:02:36 AM,334.010,,,,,
1332,19/03/19 11:05:28 AM,334.264,,,,,
1333,19/03/19 11:10:55 AM,334.518,,,,,
1334,19/03/19 11:17:06 AM,334.772,,,,,
1335,19/03/19 08:30:10 PM,335.026,,,,,
1336,19/03/19 08:37:30 PM,335.280,,,,,
1337,19/03/19 08:48:22 PM,335.534,,,,,
1338,19/03/19 09:01:02 PM,335.788,,,,,
1339,19/03/20 05:52:33 AM,336.042,,,,,
1340,19/03/20 06:11:56 AM,336.296,,,,,
1341,19/03/20 06:12:54 AM,336.550,,,,,
1342,19/03/20 06:12:55 AM,336.804,,,,,
1343,19/03/20 06:12:56 AM,337.058,,,,,
1344,19/03/20 06:17:25 AM,337.312,,,,,
1345,19/03/20 06:18:12 AM,337.566,,,,,
1346,19/03/20 07:12:25 AM,337.820,,,,,
1347,19/03/20 07:37:25 AM,338.074,,,,,
1348,19/03/20 07:37:58 AM,338.328,,,,,
1349,19/03/20 07:40:23 AM,338.582,,,,,
1350,19/03/20 07:41:50 AM,338.836,,,,,
1351,19/03/20 07:43:15 AM,339.090,,,,,
1352,19/03/20 07:44:06 AM,339.344,,,,,
1353,19/03/20 07:45:20 AM,339.598,,,,,
1354,19/03/20 08:08:27 AM,339.852,,,,,
1355,19/03/20 10:02:09 AM,340.106,,,,,
1356,19/03/20 10:02:15 AM,340.360,,,,,
1357,19/03/20 10:04:13 AM,340.614,,,,,
1358,19/03/20 10:05:01 AM,340.868,,,,,
1359,19/03/20 10:05:02 AM,341.122,,,,,
1360,19/03/20 10:05:51 AM,341.376,,,,,
1361,19/03/20 10:06:26 AM,341.630,,,,,
1362,19/03/20 10:06:44 AM,341.884,,,,,
1363,19/03/20 10:06:45 AM,342.138,,,,,
1364,19/03/20 10:06:54 AM,342.392,,,,,
1365,19/03/20 10:06:58 AM,342.646,,,,,
1366,19/03/20 10:07:06 AM,342.900,,,,,
1367,19/03/20 10:07:08 AM,343.154,,,,,
1368,19/03/20 10:07:19 AM,343.408,,,,,
1369,19/03/20 10:07:20 AM,343.662,,,,,
1370,19/03/20 10:07:22 AM,343.916,,,,,
1371,19/03/20 10:07:30 AM,344.170,,,,,
1372,19/03/20 10:07:32 AM,344.424,,,,,
1373,19/03/20 10:09:24 AM,344.678,,,,,
1374,19/03/20 10:09:26 AM,344.932,,,,,
1375,19/03/20 10:09:27 AM,345.186,,,,,
1376,19/03/20 10:09:29 AM,345.440,,,,,
1377,19/03/20 10:10:29 AM,345.694,,,,,
1378,19/03/20 10:10:41 AM,345.948,,,,,
1379,19/03/20 10:10:49 AM,346.202,,,,,
1380,19/03/20 10:11:22 AM,346.456,,,,,
1381,19/03/20 10:14:23 AM,346.710,,,,,
1382,19/03/20 10:14:29 AM,346.964,,,,,
1383,19/03/20 10:15:07 AM,347.218,,,,,
1384,19/03/20 09:38:54 PM,347.472,,,,,
1385,19/03/21 03:05:46 PM,347.726,,,,,
1386,19/03/21 03:08:23 PM,347.980,,,,,
1387,19/03/21 03:13:37 PM,348.234,,,,,
1388,19/03/21 03:17:35 PM,348.488,,,,,
1389,19/03/21 03:20:20 PM,348.742,,,,,
1390,19/03/21 03:22:07 PM,348.996,,,,,
1391,19/03/21 03:25:17 PM,349.250,,,,,
1392,19/03/21 03:28:42 PM,349.504,,,,,
1393,19/03/21 03:33:17 PM,349.758,,,,,
1394,19/03/21 03:34:20 PM,350.012,,,,,
1395,19/03/21 03:35:57 PM,350.266,,,,,
1396,19/03/21 03:37:16 PM,350.520,,,,,
1397,19/03/21 03:40:59 PM,350.774,,,,,
1398,19/03/21 03:46:43 PM,351.028,,,,,
1399,19/03/21 04:12:29 PM,351.282,,,,,
1400,19/03/21 04:14:03 PM,351.536,,,,,
1401,19/03/21 04:16:21 PM,351.790,,,,,
1402,19/03/21 04:18:10 PM,352.044,,,,,
1403,19/03/21 04:19:24 PM,352.298,,,,,
1404,19/03/21 04:20:07 PM,352.552,,,,,
1405,19/03/21 04:21:25 PM,352.806,,,,,
1406,19/03/21 04:22:36 PM,353.060,,,,,
1407,19/03/21 04:26:21 PM,353.314,,,,,
1408,19/03/21 04:32:50 PM,353.568,,,,,
1409,19/03/21 07:10:12 PM,353.822,,,,,
1410,19/03/21 07:30:02 PM,354.076,,,,,
1411,19/03/21 09:15:53 PM,354.330,,,,,
1412,19/03/21 09:16:24 PM,354.584,,,,,
1413,19/03/21 09:16:46 PM,354.838,,,,,
1414,19/03/21 09:17:03 PM,355.092,,,,,
1415,19/03/21 09:18:18 PM,355.346,,,,,
1416,19/03/21 09:18:39 PM,355.600,,,,,
1417,19/03/21 09:19:46 PM,355.854,,,,,
1418,19/03/21 09:21:55 PM,356.108,,,,,
1419,19/03/21 09:24:46 PM,356.362,,,,,
1420,19/03/21 09:25:54 PM,356.616,,,,,
1421,19/03/21 09:26:36 PM,356.870,,,,,
1422,19/03/21 09:27:18 PM,357.124,,,,,
1423,19/03/21 09:28:20 PM,357.378,,,,,
1424,19/03/21 09:28:59 PM,357.632,,,,,
1425,19/03/21 09:29:51 PM,357.886,,,,,
1426,19/03/21 09:30:24 PM,358.140,,,,,
1427,19/03/21 09:30:49 PM,358.394,,,,,
1428,19/03/21 09:31:06 PM,358.648,,,,,
1429,19/03/21 09:31:20 PM,358.902,,,,,
1430,19/03/21 09:31:32 PM,359.156,,,,,
1431,19/03/21 09:31:47 PM,359.410,,,,,
1432,19/03/21 09:31:59 PM,359.664,,,,,
1433,19/03/21 09:32:15 PM,359.918,,,,,
1434,19/03/21 09:32:23 PM,360.172,,,,,
1435,19/03/21 09:32:32 PM,360.426,,,,,
1436,19/03/21 09:32:40 PM,360.680,,,,,
1437,19/03/21 09:32:51 PM,360.934,,,,,
1438,19/03/21 09:33:00 PM,361.188,,,,,
1439,19/03/21 09:33:11 PM,361.442,,,,,
1440,19/03/21 09:33:23 PM,361.696,,,,,
1441,19/03/21 09:33:33 PM,361.950,,,,,
1442,19/03/21 09:33:42 PM,362.204,,,,,
1443,19/03/21 09:33:51 PM,362.458,,,,,
1444,19/03/21 09:33:58 PM,362.712,,,,,
1445,19/03/21 09:34:06 PM,362.966,,,,,
1446,19/03/21 09:34:13 PM,363.220,,,,,
1447,19/03/21 09:34:20 PM,363.474,,,,,
1448,19/03/21 09:34:27 PM,363.728,,,,,
1449,19/03/21 09:34:35 PM,363.982,,,,,
1450,19/03/21 09:34:40 PM,364.236,,,,,
1451,19/03/21 09:34:48 PM,364.490,,,,,
1452,19/03/21 09:34:54 PM,364.744,,,,,
1453,19/03/21 09:35:02 PM,364.998,,,,,
1454,19/03/21 09:35:10 PM,365.252,,,,,
1455,19/03/21 09:35:23 PM,365.506,,,,,
1456,19/03/21 09:35:35 PM,365.760,,,,,
1457,19/03/21 09:35:56 PM,366.014,,,,,
1458,19/03/21 09:36:09 PM,366.268,,,,,
1459,19/03/21 09:36:31 PM,366.522,,,,,
1460,19/03/21 09:36:56 PM,366.776,,,,,
1461,19/03/21 09:37:15 PM,367.030,,,,,
1462,19/03/21 09:37:24 PM,367.284,,,,,
1463,19/03/21 09:37:35 PM,367.538,,,,,
1464,19/03/21 09:37:43 PM,367.792,,,,,
1465,19/03/21 09:37:56 PM,368.046,,,,,
1466,19/03/21 09:38:05 PM,368.300,,,,,
1467,19/03/21 09:38:20 PM,368.554,,,,,
1468,19/03/21 09:38:34 PM,368.808,,,,,
1469,19/03/21 09:38:47 PM,369.062,,,,,
1470,19/03/21 09:38:57 PM,369.316,,,,,
1471,19/03/21 09:39:13 PM,369.570,,,,,
1472,19/03/21 09:39:25 PM,369.824,,,,,
1473,19/03/21 09:39:38 PM,370.078,,,,,
1474,19/03/21 09:39:49 PM,370.332,,,,,
1475,19/03/21 09:40:07 PM,370.586,,,,,
1476,19/03/21 09:40:22 PM,370.840,,,,,
1477,19/03/21 09:40:43 PM,371.094,,,,,
1478,19/03/21 09:40:58 PM,371.348,,,,,
1479,19/03/21 09:41:16 PM,371.602,,,,,
1480,19/03/21 09:41:32 PM,371.856,,,,,
1481,19/03/21 09:41:56 PM,372.110,,,,,
1482,19/03/21 09:42:10 PM,372.364,,,,,
1483,19/03/21 09:42:27 PM,372.618,,,,,
1484,19/03/21 09:42:38 PM,372.872,,,,,
1485,19/03/21 09:42:56 PM,373.126,,,,,
1486,19/03/21 09:43:09 PM,373.380,,,,,
1487,19/03/21 09:43:26 PM,373.634,,,,,
1488,19/03/21 09:43:46 PM,373.888,,,,,
1489,19/03/21 09:44:25 PM,374.142,,,,,
1490,19/03/21 09:45:01 PM,374.396,,,,,
1491,19/03/21 09:45:45 PM,374.650,,,,,
1492,19/03/21 09:46:16 PM,374.904,,,,,
1493,19/03/21 09:46:47 PM,375.158,,,,,
1494,19/03/21 09:47:10 PM,375.412,,,,,
1495,19/03/21 09:47:41 PM,375.666,,,,,
1496,19/03/21 09:48:09 PM,375.920,,,,,
1497,19/03/21 09:48:44 PM,376.174,,,,,
1498,19/03/21 09:49:19 PM,376.428,,,,,
1499,19/03/21 09:49:59 PM,376.682,,,,,
1500,19/03/21 09:50:37 PM,376.936,,,,,
1501,19/03/21 09:51:29 PM,377.190,,,,,
1502,19/03/21 09:52:18 PM,377.444,,,,,
1503,19/03/21 09:53:21 PM,377.698,,,,,
1504,19/03/21 09:54:21 PM,377.952,,,,,
1505,19/03/21 09:55:31 PM,378.206,,,,,
1506,19/03/21 09:56:26 PM,378.460,,,,,
1507,19/03/21 09:57:48 PM,378.714,,,,,
1508,19/03/21 09:59:22 PM,378.968,,,,,
1509,19/03/21 10:01:25 PM,379.222,,,,,
1510,19/03/21 10:02:24 PM,379.476,,,,,
1511,19/03/21 10:03:10 PM,379.730,,,,,
1512,19/03/21 10:03:30 PM,379.984,,,,,
1513,19/03/21 10:03:53 PM,380.238,,,,,
1514,19/03/21 10:04:13 PM,380.492,,,,,
1515,19/03/21 10:04:37 PM,380.746,,,,,
1516,19/03/21 10:04:59 PM,381.000,,,,,
1517,19/03/21 10:05:33 PM,381.254,,,,,
1518,19/03/21 10:06:11 PM,381.508,,,,,
1519,19/03/21 10:07:06 PM,381.762,,,,,
1520,19/03/21 10:07:47 PM,382.016,,,,,
1521,19/03/21 10:08:14 PM,382.270,,,,,
1522,19/03/21 10:08:32 PM,382.524,,,,,
1523,19/03/21 10:08:53 PM,382.778,,,,,
1524,19/03/21 10:09:09 PM,383.032,,,,,
1525,19/03/21 10:09:32 PM,383.286,,,,,
1526,19/03/21 10:09:54 PM,383.540,,,,,
1527,19/03/21 10:10:19 PM,383.794,,,,,
1528,19/03/21 10:10:41 PM,384.048,,,,,
1529,19/03/21 10:11:02 PM,384.302,,,,,
1530,19/03/21 10:11:21 PM,384.556,,,,,
1531,19/03/21 10:11:45 PM,384.810,,,,,
1532,19/03/21 10:12:12 PM,385.064,,,,,
1533,19/03/21 10:12:46 PM,385.318,,,,,
1534,19/03/21 10:13:16 PM,385.572,,,,,
1535,19/03/21 10:13:54 PM,385.826,,,,,
1536,19/03/21 10:14:28 PM,386.080,,,,,
1537,19/03/21 10:15:45 PM,386.334,,,,,
