"Plot Title: Sileza Camp"
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20102559, SEN S/N: 20102559)","Coupler Detached (LGR S/N: 20102559)","Coupler Attached (LGR S/N: 20102559)","Host Connected (LGR S/N: 20102559)","End Of File (LGR S/N: 20102559)"
1,19/06/11 10:21:30 AM,0.000,,,,
2,19/06/11 10:21:51 AM,,Logged,,,
3,19/06/21 03:33:11 AM,0.254,,,,
4,19/07/09 10:51:53 AM,,,Logged,,
5,19/07/09 10:52:12 AM,,,,Logged,
6,19/07/09 10:53:44 AM,,Logged,,,
7,19/07/09 10:56:02 AM,0.508,,,,
8,19/07/09 10:56:19 AM,0.762,,,,
9,19/08/09 08:20:52 PM,1.016,,,,
10,19/08/13 11:25:43 AM,1.270,,,,
11,19/08/13 11:28:05 AM,1.524,,,,
12,19/08/13 11:29:00 AM,1.778,,,,
13,19/08/13 11:32:24 AM,2.032,,,,
14,19/08/13 11:47:24 AM,2.286,,,,
15,19/08/13 02:04:36 PM,,,Logged,,
16,19/08/13 02:04:52 PM,,,,Logged,
17,19/08/13 02:05:00 PM,2.286,,,,Logged
